"","beta[2]","beta[4]","beta[15]","beta[26]","beta[29]","beta[41]","beta[52]","beta[64]","beta[81]","beta[86]","beta[87]","beta[105]","beta[133]","beta[148]","beta[158]","beta[162]","beta[165]","beta[209]","beta[228]","beta[241]"
"29385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7938,0,0
"29386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7428,0,0
"29387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0444,0,0
"29388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.17,0,0
"29389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8653,0,0
"29390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6432,0,0
"29391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8702,0,0
"29392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7937,0,0
"29393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1376,0,0
"29394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3574,0,0
"29395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2256,0,0
"29396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4898,0,0
"29397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9726,0,0
"29398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8369,0,0
"29399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2667,0,0
"29400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2284,0,0
"29401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6633,0,0
"29402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7469,0,0
"29403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7815,0,0
"29404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4819,0,0
"29405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4467,0,0
"29406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7663,0,0
"29407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9616,0,0
"29408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0227,0,0
"29409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8012,0,0
"29410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5564,0,0
"29411",0,0,0,0,0,0,0,0,0,0.141595,0,0,0,0,0,0,0,11.4926,0,0
"29412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9518,0,0
"29413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6174,0,0
"29414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4553,0,0
"29415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6005,0,0
"29416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1444,0,0
"29417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5827,0,0
"29418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7021,0,0
"29419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8118,0,0
"29420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8484,0,0
"29421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7846,0,0
"29422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2712,0,0
"29423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6486,0,0
"29424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3597,0,0
"29425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9051,0,0
"29426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8395,0,0
"29427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1064,0,0
"29428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6933,0,0
"29429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6386,0,0
"29430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8158,0,0
"29431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6967,0,0
"29432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7326,0,0
"29433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6469,0,0
"29434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4815,0,0
"29435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.786,0,0
"29436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8063,0,0
"29437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.803,0,0
"29438",0,0,0,0,0,0,0,0,-1.43514,0,0,0,0,0,0,0,0,11.8928,0,0
"29439",0,0,0,0,0,0.235767,0,0,-1.50637,0,0,0,0,0,0,0,0,11.5525,0,0
"29440",0,0,0,0,0,0,0,0,-1.48474,0,0,0,0,0,0,0,0,11.6491,0,0
"29441",0,0,0,0,0,0,0,0,-1.00908,0,0,0,0,0,0,0,0,11.4525,0,0
"29442",0,0,0,0,0,0,0,0,-0.977147,0,0,0,0,0,0,0,0,11.4014,0,0
"29443",0,0,0,0,0,0,0,0,-1.02164,0,0,0,0,0,0,0,0,11.4324,0,0
"29444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8043,0,0
"29445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.474,0,0
"29446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5344,0,0
"29447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.841,0,0
"29448",0,0,0,0,0,-0.19144,0,0,0,0,0,0,0,0,0,0,0,11.4552,0,0
"29449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1432,0,0
"29450",0,0,0,0,0,0,0,-0.721312,0,0,0,0,0,0,0,0,0,11.3515,0,0
"29451",0,0,0,0,0,0,0,-0.500756,0,0,0,0,0,0,0,0,0,11.6704,0,0
"29452",0,0,0,0,0,0,0,-0.894378,0,0,0,0,0,0,0,0,0,12.0219,0,0
"29453",0,0,0,0,0,0,0,-1.03676,0,0,0,0,0,0,0,0,0,11.9746,0,0
"29454",0,0,0,0,0,0,0,-1.16572,0,0,0,0,0,0,0,0,0,11.953,0,0
"29455",0,0,0,0,0,0,0,-1.41168,0,0,0,0,0,0,0,0,0,12.5285,0,0
"29456",0,0,0,0,0,0,0,-0.948226,0,0,0,0,0,0,0,0,0,12.2296,0,0
"29457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2898,0,0
"29458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5245,0,0
"29459",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1642,0,0
"29460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.146,0,0
"29461",0,0,0,0,0,0,0,0,0,0,0,0.332418,0,0,0,0,0,11.8016,0,0
"29462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9394,0,0
"29463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0953,0,0
"29464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8418,0,0
"29465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.813,0,0
"29466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8622,0,0
"29467",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7093,0,0
"29468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9226,0,0
"29469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1155,0,0
"29470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2563,0,0
"29471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7922,0,0
"29472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.886,0,0
"29473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8629,0,0
"29474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5857,0,0
"29475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5569,0,0
"29476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5182,0,0
"29477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2344,0,0
"29478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2641,0,0
"29479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2665,0,0
"29480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2213,0,0
"29481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2269,0,0
"29482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.538,0,0
"29483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0544,0,0
"29484",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.129,0,0
"29485",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0732,0,0
"29486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2694,0,0
"29487",0,0,0.558335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5068,0,0
"29488",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3653,0,0
"29489",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9466,0,0
"29490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5574,0,0
"29491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1559,0,0
"29492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4868,0,0
"29493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.833,0,0
"29494",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5733,0,0
"29495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4769,0,0
"29496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5101,0,0
"29497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7106,0,0
"29498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5493,0,0
"29499",0,0,0,0,0,0,0,-0.503903,0,0,0,0,0,0,0,0,0,11.9482,0,0
"29500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2534,0,0
"29501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5597,0,0
"29502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0893,0,0
"29503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9673,0,0
"29504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2022,0,0
"29505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4037,0,0
"29506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0898,0,0
"29507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1044,0,0
"29508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.203,0,0
"29509",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5111,0,0
"29510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.077,0,0
"29511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6496,0,0
"29512",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3836,0,0
"29513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.552,0,0
"29514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3394,0,0
"29515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3477,0,0
"29516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5137,0,0
"29517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6877,0,0
"29518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0023,0,0
"29519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0131,0,0
"29520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4103,0,0
"29521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1274,0,0
"29522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0351,0,0
"29523",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0373,0,0
"29524",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8747,0,0
"29525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9047,0,0
"29526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9668,0,0
"29527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0507,0,0
"29528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7762,0,0
"29529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8061,0,0
"29530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9995,0,0
"29531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0062,0,0
"29532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4693,0,0
"29533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0334,0,0
"29534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4041,0,0
"29535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3016,0,0
"29536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3962,0,0
"29537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4497,0,0
"29538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3827,0,0
"29539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1115,0,0
"29540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2896,0,0
"29541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3715,0,0
"29542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1681,0,0
"29543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1012,0,0
"29544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.261,0,0
"29545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4187,0,0
"29546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0506,0,0
"29547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1924,0,0
"29548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1332,0,0
"29549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0932,0,0
"29550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1924,0,0
"29551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0801,0,0
"29552",0,0,0,0,0,0,0,0,0,-0.151655,0,0,0,0,0,0,0,12.3766,0,0
"29553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2553,0,0
"29554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1389,0,0
"29555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8541,0,0
"29556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6309,0,0
"29557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5689,0,0
"29558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8984,0,0
"29559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.719,0,0
"29560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.151,0,0
"29561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4939,0,0
"29562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3341,0,0
"29563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5272,0,0
"29564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4778,0,0
"29565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1229,0,0
"29566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5109,0,0
"29567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6973,0,0
"29568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2928,0,0
"29569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6164,0,0
"29570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8447,0,0
"29571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.869,0,0
"29572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79,0,0
"29573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5199,0,0
"29574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9522,0,0
"29575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8603,0,0
"29576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0441,0,0
"29577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.528828,12.1516,0,0
"29578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4483,0,0
"29579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.05,0,0
"29580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.453,0,0
"29581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,0,0
"29582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7973,0,0
"29583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9113,0,0
"29584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.89,0,0
"29585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6444,0,0
"29586",0,0,0,0,0,0,0,-0.333397,0,0,0,0,0,0,0,0,0,11.9049,0,0
"29587",0,0,0,0,0,0,0,-1.13194,0,0,0,0,0,0,0,0,0,12.1847,0,0
"29588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3407,0,0
"29589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5488,0,0
"29590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2589,0,0
"29591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2092,0,0
"29592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7052,0,0
"29593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7405,0,0
"29594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2162,0,0
"29595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2125,0,0
"29596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1138,0,0
"29597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3618,0,0
"29598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9855,0,0
"29599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2173,0,0
"29600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2182,0,0
"29601",0,0,0,0,0,0,0,0,0,0,0,0,0.50756,0,0,0,0,11.8335,0,0
"29602",0,0,0,0,0,0,0,0,0,0,0,0,0.219731,0,0,0,0,12.1362,0,0
"29603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1866,0,0
"29604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7513,0,0
"29605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0455,0,0
"29606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6886,0,0
"29607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4375,0,0
"29608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9765,0,0
"29609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9734,0,0
"29610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2463,0,0
"29611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0815,0,0
"29612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0238,0,0
"29613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1885,0,0
"29614",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1794,0,0
"29615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2897,0,0
"29616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2308,0,0
"29617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1445,0,0
"29618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.001,0,0
"29619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.905,0,0
"29620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1075,0,0
"29621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9986,0,0
"29622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0339,0,0
"29623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6813,0,0
"29624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9638,0,0
"29625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.876,0,0
"29626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.959,0,0
"29627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0606,0,0
"29628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.085,0,0
"29629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0635,0,0
"29630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0829,0,0
"29631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0517,0,0
"29632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9141,0,0
"29633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7816,0,0
"29634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8241,0,0
"29635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9552,0,0
"29636",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8646,0,0
"29637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0684,0,0
"29638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0302,0,0
"29639",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9343,0,0
"29640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9875,0,0
"29641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1574,0,0
"29642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3742,0,0
"29643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1245,0,0
"29644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.12,0,0
"29645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.049,0,0
"29646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8092,0,0
"29647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5497,0,0
"29648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6124,0,0
"29649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5358,0,0
"29650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3258,0,0
"29651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5076,0,0
"29652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5584,0,0
"29653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8247,0,0
"29654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5448,0,0
"29655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6648,0,0
"29656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6413,0,0
"29657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1764,0,0
"29658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1496,0,0
"29659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9123,0,0
"29660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0977,0,0
"29661",-0.304094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7421,0,0
"29662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9143,0,0
"29663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6891,0,0
"29664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4965,0,0
"29665",0,0,0,0,0,0,-0.5038,0,0,0,0,0,0,0,0,0,0,11.8718,0,0
"29666",0,0,0,0,0,0,-0.615727,0,0,0,0,0,0,0,0,0,0,11.9533,0,0
"29667",0,0,0,0,0,0,-0.707263,0,0,0,0,0,0,0,0,0,0,11.7136,0,0
"29668",0,0,0,0,0,0,-0.847402,0,0,0,0,0,0,0,0,0,0,11.8134,0,0
"29669",0,0,0,0,0,0,-0.427013,0,0,0,0,0,0,0,0,0,0,11.7426,0,0
"29670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.695,0,0
"29671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6426,0,0
"29672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8783,0,0
"29673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0833,0,0
"29674",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8226,0,0
"29675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6767,0,0
"29676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1543,0,0
"29677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7376,0,0
