"","TrueCoef","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf","MCMC.mode"
"beta[52]",0,0,0,0,8.04395025e-06,0.00143177514858636,NA,5.06208958349899e-06,0.4,80000,-3.17649676287027e-05,1.07823162978776,0
"beta[53]",0,0,0,0,-1.775325125e-05,0.0018668395380994,NA,6.60027448388589e-06,0.4,80000,-0.000104779195812932,1.01300297327147,0
"beta[54]",0,0,0,0,8.476312125e-06,0.00112907403639485,NA,3.9918795379825e-06,0.4,80000,-9.03934596693209e-05,1.03263315046656,0
"beta[55]",0,0,0,0,5.508800375e-05,0.00310964202038139,NA,1.13331138060915e-05,0.4,75287,-0.000302696747077823,1.01442269601995,0
"beta[56]",0,0,0,0,-4.157099125e-05,0.00278365826021766,NA,9.84171816152878e-06,0.4,80000,-0.000214424964657103,1.03115337534913,0
"beta[57]",0,0,0,0,2.775948875e-06,0.000874540812799458,NA,3.09196869577458e-06,0.4,80000,-5.8902859473092e-05,1.10930919684346,0
"beta[58]",0,0,0,0,-2.177612375e-05,0.00186449552232272,NA,6.75333600036699e-06,0.4,76223,-0.000128803713747003,1.08839259470333,0
"beta[59]",0,0,0,0,-1.2818632125e-05,0.00130962575456831,NA,4.6302262593588e-06,0.4,80000,-0.000109433003588764,1.05016847304277,0
"beta[60]",0,0,0,0,-2.377925875e-05,0.0020205947532417,NA,7.14388126023689e-06,0.4,80000,-0.000140595404144396,1.0623766470148,0
"beta[61]",0,0,0,0,-2.25745375000001e-07,0.000894588722868797,NA,3.65214316779516e-06,0.4,60000,NA,1.08205908462426,0
"beta[62]",0,0,0,0,4.91063575e-06,0.000810038613764568,NA,2.86391898408008e-06,0.4,80000,-3.29894385969204e-05,1.06912199288708,0
"beta[63]",0,0,0,0,2.55058750000001e-07,0.000569470769323019,NA,2.32485468045274e-06,0.4,60000,-4.10777799650873e-05,1.09961048272795,0
"beta[64]",0,0,0,0,2.305835e-06,0.000901817760036697,NA,3.18840726758152e-06,0.4,80000,-1.88799835376819e-05,1.06067361340571,0
"beta[65]",0,0,0,0,4.911789225e-05,0.0030158535017475,NA,1.09233090376112e-05,0.4,76228,-0.000282780641399844,1.02785222761458,0
"beta[66]",0,0,0,0,-1.175145e-05,0.00165560074591091,NA,5.85343257185602e-06,0.4,80000,-4.7948555164682e-05,1.05396267754259,0
"beta[67]",0,0,0,0,-1.6620997875e-06,0.00108933195578609,NA,3.85137006449766e-06,0.4,80000,-3.3369317238078e-05,1.09228942107016,0
"beta[68]",0,0,0,0,-4.155419625e-06,0.000748007145940335,NA,2.64460462635242e-06,0.4,80000,-4.98550708025613e-05,1.06376247323439,0
"beta[69]",0,0,0,0,-1.007670125e-05,0.00111595499909228,NA,3.94549673678596e-06,0.4,80000,-7.00335961848323e-05,1.01949413327349,0
"beta[70]",0,0,0,0,-2.576409375e-06,0.000974320609910901,NA,3.44474355158857e-06,0.4,80000,-3.86676857879367e-05,1.03870597384442,0
"beta[71]",0,0,0,0,2.60037625e-05,0.00237740728674489,NA,8.40540407050023e-06,0.4,80000,-0.000122622907559547,1.02958630841193,0
"beta[72]",0,0,0,0,-7.12035825e-05,0.00381095801473547,NA,1.3836284972777e-05,0.4,75863,-0.000355843136538671,1.01873226627259,0
"beta[73]",0,0,0,0,-6.18328e-06,0.000837385586558216,NA,2.96060513361632e-06,0.4,80000,-6.74676506186908e-05,1.06295607202187,0
"beta[74]",0,0,0,0,-2.40680999999999e-06,0.000954009630193037,NA,3.89472800612347e-06,0.4,60000,-3.20367737311838e-05,1.22961029892801,0
"beta[75]",0,0,0,0,-9.68853875000001e-07,0.000987476222727223,NA,3.33601099246162e-06,0.3,87619,-3.57204863644688e-05,1.0323251907112,0
"beta[76]",0,0,0,0,-9.61422125e-06,0.00143954830921441,NA,5.0895718564555e-06,0.4,80000,-6.7256983611136e-05,1.02695689903857,0
"beta[77]",0,0,0,0,-5.06578625e-06,0.00104534445590709,NA,3.69585076723831e-06,0.4,80000,-3.36567203901738e-05,1.04561460784994,0
"beta[78]",0,0,0,0,-4.789763e-06,0.000991547582772801,NA,3.26874307733742e-06,0.3,92016,-3.18537441927513e-05,1.19656143818297,0
"beta[79]",0,0,0,0,6.233033725e-05,0.00358680805281166,NA,1.28449449267908e-05,0.4,77974,-0.000275254122937275,1.05994958717206,0
"beta[80]",0,0,0,0,5.59891625e-06,0.0012400080598956,NA,4.38409053939043e-06,0.4,80000,-1.90590412627242e-05,1.04068394360684,0
"beta[81]",0,0,0,0,-1.590285e-05,0.00143434741693489,NA,5.22442051212631e-06,0.4,75376,-0.000146708206493475,1.10106708417119,0
"beta[82]",0,0,0,0,-5.093917375e-06,0.000941330687824728,NA,3.32810656349924e-06,0.4,80000,-2.63689049930953e-05,1.10386560559901,0
"beta[83]",0,0,0,0,-2.668269875e-06,0.00115752899786755,NA,4.09248301906146e-06,0.4,80000,-3.68762233106906e-05,1.1195650124458,0
"beta[84]",0,0,0,0,-2.6053295e-05,0.00195561507862951,NA,6.91414341744856e-06,0.4,80000,-0.000187789220686237,1.05193174029622,0
"beta[85]",0,0,0,0,2.056058875e-05,0.00201529579054705,NA,7.12514659796332e-06,0.4,80000,-9.32273248719018e-05,1.00360152585856,0
"beta[86]",0,0,0,0,-9.90674875e-06,0.00111486402830361,NA,3.94163957257283e-06,0.4,80000,-7.82290572157012e-05,1.10239735563835,0
"beta[87]",0,0,0,0,-2.57267741e-05,0.00198457912792971,NA,7.01654679580236e-06,0.4,80000,-0.000141473520720741,1.04028503738544,0
"beta[88]",0,0,0,0,9.06151775e-06,0.00117832301339692,NA,4.81048355833471e-06,0.4,60000,-7.74021044249495e-05,1.1077862563735,0
"beta[89]",0,0,0,0,6.421535625e-05,0.00359245661703589,NA,1.27012521751222e-05,0.4,80000,-0.000347135817140588,1.04872252986602,0
"beta[90]",0,0,0,0,0.00119843358875,0.0178965379978485,NA,7.05774097949579e-05,0.4,64299,0.000842604239281536,1.00292637147782,0
"beta[91]",0,0,0,0,7.6209152625e-06,0.00116184246748421,NA,4.10773343714304e-06,0.4,80000,-4.71231567985838e-05,1.06002339328839,0
"beta[92]",0,0,0,0,-0.00010108046425,0.00471883523002051,NA,1.6683601952249e-05,0.4,80000,-0.000432743059687973,1.05566595466433,0
"beta[93]",0,0,0,0,-2.88576175e-05,0.00235722338484902,NA,8.33404320099057e-06,0.4,80000,-0.000159941365270464,1.12495020192438,0
"beta[94]",0,0,0,0,5.71683875e-06,0.000956149644004197,NA,3.38049948552217e-06,0.4,80000,-4.80137946663988e-05,1.05128172364505,0
"beta[95]",0,0,0,0,1.169931375e-06,0.000520821117401415,NA,1.8413807194982e-06,0.4,80000,-2.35346541372331e-05,1.04945492238441,0
"beta[96]",0,0,0,0,5.0115325625e-05,0.00346974148388894,NA,1.22673886611077e-05,0.4,80000,-0.000222130106678181,1.02862240246566,0
"beta[97]",0,0,0,0,-4.97793e-06,0.00126461948576299,NA,5.55275536875995e-06,0.4,51868,NA,1.07418707902811,0
"beta[98]",0,0,0,0,-7.644756325e-06,0.00104871569966312,NA,3.70776991384234e-06,0.4,80000,-8.19867977248016e-05,1.06937397953589,0
"beta[99]",0,0,0,0,4.053609625e-06,0.000955598338876583,NA,3.37855032755088e-06,0.4,80000,-3.25808137334319e-05,1.13094660358785,0
"beta[100]",0,0,0,0,-3.145328e-06,0.00102871041335889,NA,3.63704054581647e-06,0.4,80000,-3.51183302756424e-05,1.04433862801502,0
"beta[101]",0,0,0,0,-2.2150385e-06,0.000682315528575585,NA,2.41234968582331e-06,0.4,80000,-4.2083151204829e-05,1.07786645483474,0
"beta[102]",0,0,0,0,-5.307750625e-06,0.000797042050467045,NA,2.81796919388041e-06,0.4,80000,-3.03257554979011e-05,1.17219792001019,0
"beta[103]",0,0,0,0,-1.2373654875e-05,0.00130566270438893,NA,4.61621476107876e-06,0.4,80000,-0.000125450564459594,1.05719387246249,0
"beta[104]",0,0,0,0,-9.519786875e-06,0.00163380392611715,NA,6.87540052009373e-06,0.4,56468,-6.5497028988009e-05,1.09056095615027,0
"beta[105]",0,0,0,0,-8.917751375e-06,0.00133022857963836,NA,4.70306824595314e-06,0.4,80000,-6.38796375985067e-05,1.05630776890812,0
"beta[106]",0,0,0,0,5.52005625e-06,0.000951780623929997,NA,3.3650526669142e-06,0.4,80000,-4.08060744884982e-05,1.0878481958374,0
"beta[107]",0,0,0,0,0.000402589853375,0.00969077980947399,NA,3.75195360625643e-05,0.4,66712,-0.00153187060256901,1.0003911731068,0
"beta[108]",0,0,0,0,-1.185605e-06,0.000522220067976401,NA,1.84632675668897e-06,0.4,80000,-3.03398135607633e-05,1.11257371141193,0
"beta[109]",0,0,0,0,-3.99524812500001e-07,0.00154025113064969,NA,5.44561009606385e-06,0.4,80000,-5.43515725363764e-05,1.11636539388442,0
"beta[110]",0,0,0,0,1.21133475e-05,0.00151532467857349,NA,5.35748177959264e-06,0.4,80000,-5.96841889602162e-05,1.07135336356638,0
"beta[111]",0,0,0,0,-0.00017635136875,0.00601812929760043,NA,2.19985035209785e-05,0.4,74841,-0.0007948986082445,1.00586562442551,0
"beta[112]",0,0,0,0,4.31528175e-05,0.00297336103822818,NA,1.05124187652349e-05,0.4,80000,-0.000208056194746963,1.02662679188341,0
"beta[113]",0,0,0,0,1.23156075e-05,0.00131312542754425,NA,4.64259947182496e-06,0.4,80000,-0.000131887133448746,1.05394060673997,0
"beta[114]",0,0,0,0,5.735319375e-06,0.00158079737031823,NA,5.58896270117075e-06,0.4,80000,-6.54039705997105e-05,1.04338712186315,0
"beta[115]",0,0,0,0,-4.750404375e-06,0.0012659196809222,NA,4.55607763258541e-06,0.4,77202,-1.30480308403164e-05,1.06890204091783,0
"beta[116]",0,0,0,0,-3.45442625e-06,0.000935612885068147,NA,3.81962360865038e-06,0.4,60000,-4.99050987140167e-05,1.07057090980437,0
