"","beta[76]","beta[93]"
"113454",7.21329,-2.4091
"113455",7.40879,-2.40811
"113456",8.23046,-3.29945
"113457",8.04902,-2.31521
"113458",7.41592,-2.88447
"113459",8.40468,-3.38775
"113460",8.49374,-2.53849
"113461",7.58728,-2.16128
"113462",7.81669,-2.25244
"113463",8.01723,-4.83187
"113464",7.00379,-4.16139
"113465",7.83563,-3.78833
"113466",7.4173,-3.70873
"113467",9.16829,-2.47035
"113468",8.16701,-2.51927
"113469",7.75275,-4.09337
"113470",7.51008,-3.97739
"113471",9.42118,-1.94119
"113472",8.88926,-1.19072
"113473",8.79642,0
"113474",8.42395,0
"113475",7.9933,0
"113476",8.7141,0
"113477",10.1956,0
"113478",10.5036,0
"113479",12.5768,0
"113480",12.8216,0
"113481",10.8123,0
"113482",11.2753,0
"113483",10.1864,0
"113484",8.937,0
"113485",8.95809,0
"113486",10.2086,0
"113487",11.0136,0
"113488",10.477,0
"113489",9.92132,0
"113490",9.3065,0
"113491",7.3327,0
"113492",7.8898,0
"113493",7.84894,0
"113494",7.86349,0
"113495",7.98867,0
"113496",8.03917,0
"113497",7.86089,0
"113498",7.81643,0
"113499",8.16945,0
"113500",7.89092,0
"113501",7.77228,0
"113502",8.00561,0
"113503",7.96434,0
"113504",8.11414,0
"113505",7.77817,0
"113506",8.0047,0
"113507",8.11689,0
"113508",7.94415,0
"113509",7.65886,0
"113510",7.63801,0
"113511",7.99096,0
"113512",8.09291,0
"113513",8.00496,0
"113514",8.08584,0
"113515",7.76276,0
"113516",7.8328,0
"113517",8.01485,0
"113518",7.68382,0
"113519",7.75977,0
"113520",7.58488,0
"113521",7.47076,0
"113522",7.64332,0
"113523",7.7306,0
"113524",7.4333,0
"113525",7.36834,0
"113526",7.2949,0
"113527",8.24914,0
"113528",8.27726,0
"113529",8.39434,0
"113530",7.54257,0
"113531",7.62412,0
"113532",7.63428,0
"113533",7.68057,0
"113534",7.83406,0
"113535",7.97013,0
"113536",7.69985,0
"113537",7.36576,0
"113538",7.29687,0
"113539",7.22159,0
"113540",8.28395,0
"113541",8.78974,0
"113542",7.39693,0
"113543",7.79187,0
"113544",8.24542,0
"113545",8.21948,0
"113546",8.49119,0
"113547",9.15547,0
"113548",9.29853,0
"113549",8.41071,0
"113550",8.6683,0
"113551",8.43215,0
"113552",8.21046,0
"113553",8.11309,0
"113554",7.81056,0
"113555",7.79039,0
"113556",7.9163,0
"113557",7.65858,0
"113558",8.37193,0
"113559",8.1884,0
"113560",7.97359,0
"113561",7.74933,0
"113562",7.65802,0
"113563",7.49052,0
"113564",8.46445,0
"113565",7.94255,0
"113566",7.82943,0
"113567",8.56827,0
"113568",8.19871,0
"113569",8.21166,0
"113570",8.82326,0
"113571",9.43565,0
"113572",8.4675,0
"113573",8.30636,0
"113574",7.89604,0
"113575",7.76124,0
"113576",7.63464,0
"113577",7.66434,0
"113578",7.57098,0
"113579",8.14749,0
"113580",8.04936,0
"113581",8.09104,0
"113582",8.13687,0
"113583",8.16609,0
"113584",7.95472,0
"113585",7.85775,0
"113586",7.87109,0
"113587",7.77587,0
"113588",7.95033,0
"113589",7.61088,0
"113590",7.68274,0
"113591",7.74517,0
"113592",7.9091,0
"113593",7.75754,0
"113594",7.77297,0
"113595",8.0089,0
"113596",7.88332,0
"113597",7.95319,0
"113598",7.53581,0
"113599",7.95773,0
"113600",7.87615,0
"113601",7.74793,0
"113602",7.47929,0
"113603",7.48167,0
"113604",7.76443,0
"113605",7.87851,0
"113606",7.85374,0
"113607",8.03231,0
"113608",7.90505,0
"113609",7.67573,0
"113610",7.92,0
"113611",7.7023,0
"113612",7.68075,0
"113613",8.12651,0
"113614",8.18436,0
"113615",8.01807,0
"113616",7.73293,0
"113617",7.69296,0
"113618",8.08088,0
"113619",7.9894,0
"113620",7.98056,0
"113621",8.51597,0
"113622",7.99381,0
"113623",8.64188,0
"113624",8.72486,0
"113625",9.81619,0
"113626",10.8637,0
"113627",10.3644,0
"113628",10.779,0
"113629",10.7118,0
"113630",11.1521,0
"113631",10.7398,0
"113632",12.1973,0
"113633",10.5177,0
"113634",10.7629,0
"113635",7.81291,0
"113636",8.57949,0
"113637",8.46387,0
"113638",8.55989,0
"113639",8.17409,0
"113640",7.52058,0
"113641",6.62807,0
"113642",7.0881,0
"113643",8.41006,0
"113644",8.10103,0
"113645",9.14706,0
"113646",9.42738,0
"113647",9.02757,0
"113648",8.43506,0
"113649",7.71525,0
"113650",7.86842,0
"113651",7.82896,0
"113652",7.89197,0
"113653",6.65156,0
"113654",7.35791,0
"113655",8.34037,0
"113656",8.0594,0
"113657",7.45886,0
"113658",7.41941,0
"113659",8.36276,0
"113660",7.99048,0
"113661",8.08904,0
"113662",7.27583,0
"113663",6.65958,0
"113664",7.48023,0
"113665",8.49075,0
"113666",6.93889,0
"113667",6.19973,0
"113668",5.94206,0
"113669",6.11453,0
"113670",7.06159,0
"113671",8.44712,0
"113672",8.8736,0
"113673",8.43332,0
"113674",6.98091,0
"113675",6.77129,0
"113676",6.94989,0
"113677",8.13353,0
"113678",7.26504,0
"113679",8.13649,0
"113680",7.03025,0
"113681",6.47302,0
"113682",6.71257,0
"113683",7.43271,0
"113684",7.35723,0
"113685",7.59165,0
"113686",8.60107,0
"113687",8.55812,0
"113688",7.48556,0
"113689",7.61251,0
"113690",7.52053,0
"113691",8.88998,0
"113692",7.01687,0
"113693",8.27513,0
"113694",8.41467,0
"113695",7.18191,0
"113696",7.03187,0
"113697",6.92994,0
"113698",6.89219,0
"113699",9.20409,0
"113700",7.96325,0
"113701",7.86824,0
"113702",7.67457,0
"113703",7.75161,0
"113704",8.3942,0
"113705",8.32585,0
"113706",8.33982,0
"113707",8.22052,0
"113708",7.55738,0
"113709",7.70881,0
"113710",7.25491,0
"113711",7.27521,0
"113712",7.28367,0
"113713",7.20635,0
"113714",7.74772,0
"113715",8.02556,0
"113716",7.98853,0
"113717",8.7691,0
"113718",9.30592,0
"113719",9.76223,0
"113720",10.8933,0
"113721",9.43599,0
"113722",9.6298,0
"113723",10.148,-1.42077
"113724",9.90008,-1.38055
"113725",9.8988,-2.55802
"113726",9.64328,-4.04647
"113727",8.07177,-2.37763
"113728",7.67464,-3.03862
"113729",7.10878,-2.41741
"113730",7.52665,-2.67154
"113731",7.68157,-2.22106
"113732",7.61921,-1.42882
"113733",8.08222,0
"113734",7.79294,0
"113735",8.87189,0
"113736",7.43463,0
"113737",8.64931,0
"113738",7.31313,0
"113739",7.02625,0
"113740",7.10123,0
"113741",7.9076,0
"113742",8.06225,0
"113743",7.81186,0
"113744",7.96385,0
"113745",7.7902,0
"113746",8.20548,0
"113747",7.78021,0
"113748",7.09072,0
"113749",8.65266,0
"113750",8.48535,0
"113751",8.66605,0
"113752",7.72487,0
"113753",7.49624,0
"113754",8.36157,0
"113755",7.66005,0
"113756",7.61855,0
"113757",7.95326,0
"113758",7.61692,0
"113759",7.2747,0
"113760",7.2492,0
"113761",8.31686,0
"113762",7.64294,0
"113763",7.61933,0
"113764",7.70283,0
"113765",8.0659,0
"113766",8.43098,0
"113767",8.45365,0
"113768",8.53779,0
"113769",7.74657,0
"113770",7.9309,0
"113771",7.62864,0
"113772",7.9226,0
"113773",7.73394,0
"113774",7.6694,0
"113775",7.75361,0
"113776",8.1026,0
"113777",7.43639,0
"113778",7.30549,0
"113779",7.14075,0
"113780",7.1983,0
"113781",6.9448,0
"113782",7.12698,0
"113783",6.62731,0
"113784",6.25969,0
"113785",6.38924,0
"113786",6.32877,0
"113787",6.45856,0
"113788",6.11253,0
"113789",6.25998,0
"113790",6.26846,0
"113791",6.2783,0
"113792",6.41453,0
"113793",6.79015,0
"113794",6.48847,0
"113795",6.75434,0
"113796",6.75823,0
"113797",7.3494,0
"113798",6.75525,0
"113799",6.82575,0
"113800",6.84471,0
"113801",6.72498,0
"113802",6.70775,0
"113803",6.65277,0
"113804",6.96744,0
"113805",6.66774,0
"113806",6.68995,0
"113807",6.82869,0
"113808",7.13134,0
"113809",7.09064,0
"113810",7.25431,0
"113811",6.99908,0
"113812",7.24119,0
"113813",8.14241,0
"113814",8.03318,0
"113815",7.60996,0
"113816",7.72819,0
"113817",7.64941,0
"113818",7.53685,0
"113819",7.50042,0
"113820",8.11924,0
"113821",7.87542,0
"113822",8.59496,0
"113823",8.87291,0
"113824",7.98117,0
"113825",8.42186,0
"113826",8.00491,0
"113827",7.99617,0
"113828",8.31746,0
"113829",7.92473,0
"113830",8.01449,0
"113831",7.53691,0
"113832",7.42912,0
"113833",7.8019,0
"113834",8.63777,0
"113835",8.68807,0
"113836",8.74571,0
"113837",8.22557,0
"113838",8.21839,0
"113839",8.16767,0
"113840",7.85654,0
"113841",7.81965,0
"113842",9.71215,0
"113843",9.98261,0
"113844",6.65156,0
"113845",6.82103,0
"113846",6.08203,0
"113847",6.02014,0
"113848",6.28203,0
"113849",6.09146,0
"113850",7.22035,0
"113851",6.96712,0
"113852",6.96277,0
"113853",9.08456,0
"113854",8.95322,0
"113855",8.829,0
"113856",9.09411,0
"113857",8.23854,0
"113858",7.98256,0
"113859",7.56984,0
"113860",7.79212,0
"113861",8.55794,0
"113862",9.20497,0
"113863",7.45461,0
"113864",7.46256,0
"113865",7.87021,0
"113866",8.24233,0
"113867",8.23207,0
"113868",7.52793,0
"113869",7.75303,0
"113870",7.76475,0
"113871",8.51907,0
"113872",8.06837,0
"113873",7.8375,0
"113874",8.44816,0
"113875",9.15924,0
"113876",9.19756,0
"113877",9.44995,0
"113878",9.33669,0
"113879",7.29627,0
"113880",7.2442,0
"113881",7.26242,0
"113882",8.4584,0
"113883",7.72444,0
"113884",7.74847,0
"113885",7.43582,0
"113886",7.96501,0
"113887",7.85925,0
"113888",8.1244,0
"113889",7.47862,0
"113890",7.94541,0
"113891",8.01393,0
"113892",8.80074,0
"113893",7.59808,0
"113894",7.2041,0
"113895",7.17607,0
"113896",7.29403,0
"113897",7.32751,0
"113898",8.55964,0
"113899",8.58202,0
"113900",8.22293,0
"113901",8.3465,0
"113902",8.01817,0
"113903",8.31634,0
"113904",7.92415,0
"113905",7.69852,0
"113906",8.41183,0
"113907",8.45541,0
"113908",8.08595,0
"113909",7.92461,0
"113910",8.04615,0
"113911",8.06454,0
"113912",8.29077,0
"113913",8.19497,0
"113914",8.26997,0
"113915",7.35805,0
"113916",8.04487,0
"113917",7.81726,0
"113918",7.78137,0
"113919",7.83338,0
"113920",8.25605,0
"113921",7.98347,0
"113922",8.01135,0
"113923",7.59824,0
"113924",8.02715,0
"113925",8.48306,0
"113926",7.82216,0
"113927",7.96643,0
"113928",7.97479,0
"113929",8.32739,0
"113930",7.67298,0
"113931",7.37323,0
"113932",7.39931,0
"113933",7.66193,0
"113934",8.15396,0
"113935",8.36903,0
"113936",8.35804,0
"113937",7.95358,0
"113938",8.23991,0
"113939",8.46924,0
"113940",8.11527,0
"113941",7.8351,0
"113942",7.96688,0
"113943",7.99239,0
"113944",7.65589,0
"113945",7.69607,0
"113946",8.29664,0
"113947",7.69578,0
"113948",8.12655,0
"113949",8.00961,0
"113950",7.92098,0
"113951",8.0321,0
"113952",8.06473,0
"113953",8.2339,0
"113954",8.19873,0
"113955",8.08893,0
"113956",8.28399,0
"113957",7.80399,0
"113958",7.91279,0
"113959",7.96947,0
"113960",7.90229,0
"113961",8.04975,0
"113962",8.14113,0
"113963",8.21865,0
"113964",7.78588,0
"113965",7.73405,0
"113966",7.87601,0
"113967",7.90099,0
"113968",7.6576,0
"113969",7.89657,0
"113970",7.80472,0
"113971",7.81371,0
"113972",7.96632,0
"113973",7.96029,0
"113974",8.08583,0
"113975",7.53155,0
"113976",7.69318,0
"113977",7.90843,0
"113978",7.89367,0
"113979",7.99205,0
"113980",8.0587,0
"113981",7.70235,0
"113982",7.73678,0
"113983",7.58987,0
"113984",7.57627,0
"113985",7.4542,0
"113986",7.28877,0
"113987",7.8773,0
"113988",7.4813,0
"113989",8.59043,0
"113990",8.2235,0
"113991",8.11193,0
"113992",7.36483,0
"113993",8.5179,0
"113994",7.5891,0
"113995",8.07627,0
"113996",7.72857,0
"113997",8.45119,0
"113998",8.60937,0
"113999",7.8753,0
"114000",7.63189,0
"114001",7.7614,0
"114002",7.94883,0
"114003",7.99554,0
"114004",7.69182,0
"114005",7.75202,0
"114006",8.26437,0
"114007",8.5908,0
"114008",8.29736,0
"114009",8.0496,0
"114010",7.72004,0
"114011",8.40491,0
"114012",8.19195,0
"114013",8.38022,0
"114014",7.43873,0
"114015",7.21566,0
"114016",7.31577,0
"114017",7.86705,0
"114018",7.83323,0
"114019",8.12311,0
"114020",7.74372,0
"114021",7.99726,0
"114022",8.2543,0
"114023",7.93727,0
"114024",7.77394,0
"114025",7.86598,0
"114026",7.93018,0
"114027",8.17009,0
"114028",8.34682,0
"114029",7.93127,0
"114030",8.13,0
"114031",7.51708,0
"114032",7.52218,0
"114033",8.19874,0
"114034",7.70379,0
"114035",7.64867,0
"114036",8.06792,0
"114037",8.07186,0
"114038",7.57532,0
"114039",8.07486,0
"114040",7.93076,0
"114041",8.09078,0
"114042",8.42602,0
"114043",8.45245,0
"114044",8.42763,0
"114045",8.73369,0
"114046",8.65906,0
"114047",8.86137,0
"114048",8.8173,0
"114049",8.75593,0
"114050",8.94966,0
"114051",8.92398,0
"114052",8.80977,0
"114053",8.86013,0
"114054",8.65239,0
"114055",8.84976,0
"114056",8.86465,0
"114057",8.80607,0
"114058",8.65766,0
"114059",8.47586,0
"114060",8.72422,0
"114061",8.72902,0
"114062",8.64069,0
"114063",8.59666,0
"114064",8.54021,0
"114065",8.59293,0
"114066",8.59719,0
"114067",8.50307,0
"114068",8.61963,0
"114069",8.26862,0
"114070",8.34956,0
"114071",8.66972,0
"114072",8.57528,0
"114073",8.66554,0
"114074",8.46405,0
"114075",8.61395,0
"114076",8.60824,0
"114077",8.48991,0
"114078",8.67355,0
"114079",8.8078,0
"114080",8.73072,0
"114081",8.75806,0
"114082",8.62156,0
"114083",8.60253,0
"114084",8.57888,0
"114085",8.4269,0
"114086",8.40939,0
"114087",8.56334,0
"114088",8.65551,0
"114089",8.88716,0
"114090",8.83503,0
"114091",8.82228,0
"114092",8.82762,0
"114093",9.02025,0
"114094",9.01939,0
"114095",9.10544,0
"114096",9.21183,0
"114097",8.87596,0
"114098",8.91654,0
"114099",8.75571,0
"114100",8.7174,0
"114101",8.57842,0
"114102",8.63661,0
"114103",8.63659,0
"114104",8.76715,0
"114105",8.6782,0
"114106",8.47698,0
"114107",8.42027,0
"114108",8.34809,0
"114109",8.36836,0
"114110",8.4479,0
"114111",8.47696,0
"114112",8.47208,0
"114113",8.4856,0
"114114",8.36445,0
"114115",8.48975,0
"114116",8.53787,0
"114117",8.78254,0
"114118",8.76647,0
"114119",8.6969,0
"114120",8.74984,0
"114121",8.85283,0
"114122",8.61166,0
"114123",8.78553,0
"114124",8.75437,0
"114125",8.63844,0
"114126",8.55279,0
"114127",8.93509,0
"114128",8.72943,0
"114129",8.59423,0
"114130",8.67631,0
"114131",8.70249,0
"114132",8.73439,0
"114133",8.84774,0
"114134",9.1318,0
"114135",8.98973,0
"114136",9.01384,0
"114137",8.85427,0
"114138",8.6621,0
"114139",8.59315,0
"114140",8.48167,0
"114141",8.52907,0
"114142",8.74832,0
"114143",8.61069,0
"114144",8.46829,0
"114145",8.75735,0
"114146",9.13334,0
"114147",8.58995,0
"114148",8.42755,0
"114149",8.28048,0
"114150",8.38663,0
"114151",8.4787,0
"114152",8.79895,0
"114153",8.7773,0
"114154",8.55838,0
"114155",8.63116,0
"114156",8.70568,0
"114157",8.46319,0
"114158",8.44723,0
"114159",8.61387,0
"114160",8.69785,0
"114161",8.55648,0
"114162",8.61693,0
"114163",8.61239,0
"114164",8.59604,0
"114165",8.77875,0
"114166",8.74216,0
"114167",8.64152,0
"114168",8.61642,0
"114169",8.64718,0
"114170",8.62014,0
"114171",8.66332,0
"114172",8.75099,0
"114173",8.62851,0
"114174",8.56947,0
"114175",8.61969,0
"114176",8.8439,0
"114177",8.8204,0
"114178",8.53081,0
"114179",8.6212,0
"114180",8.646,0
"114181",8.70981,0
"114182",8.62125,0
"114183",8.49635,0
"114184",8.53584,0
"114185",8.476,0
"114186",8.46755,0
"114187",8.46523,0
"114188",8.56358,0
"114189",8.75996,0
"114190",8.81331,0
"114191",8.79929,0
"114192",8.71657,0
"114193",8.39702,0
"114194",8.636,0
"114195",8.58076,0
"114196",8.6092,0
"114197",8.70785,0
"114198",8.61841,0
"114199",8.71606,0
"114200",8.97618,0
"114201",8.70342,0
"114202",8.69782,0
"114203",8.67764,0
"114204",8.72575,0
"114205",8.68651,0
"114206",8.63835,0
"114207",8.86296,0
"114208",8.83068,0
"114209",8.759,0
"114210",8.7028,0
"114211",8.67654,0
"114212",8.5469,0
"114213",8.58242,0
"114214",8.50963,0
"114215",8.36654,0
"114216",8.32968,0
"114217",8.68917,0
"114218",8.45946,0
"114219",8.453,0
"114220",8.35075,0
"114221",8.62336,0
"114222",8.71037,0
"114223",8.67122,0
"114224",8.67206,0
"114225",8.68604,0
"114226",8.65449,0
"114227",8.64699,0
"114228",8.72985,0
"114229",8.77638,0
"114230",8.78726,0
"114231",8.83958,0
"114232",8.94762,0
"114233",8.8231,0
"114234",8.62227,0
"114235",8.55087,0
"114236",8.45456,0
"114237",8.47511,0
"114238",8.44648,0
"114239",8.72834,0
"114240",8.6712,0
"114241",8.69921,0
"114242",8.72804,0
"114243",8.51377,0
"114244",8.65934,0
"114245",8.67378,0
"114246",8.66161,0
"114247",8.4813,0
"114248",8.58656,0
"114249",8.75886,0
"114250",8.59833,0
"114251",8.55662,0
"114252",8.53795,0
"114253",8.47882,0
"114254",8.48786,0
"114255",8.41882,0
"114256",8.43679,0
"114257",8.46187,0
"114258",8.43454,0
"114259",8.42617,0
"114260",8.46945,0
"114261",8.58338,0
"114262",8.42932,0
"114263",8.38778,0
"114264",8.63187,0
"114265",8.90036,0
"114266",8.58295,0
"114267",8.4985,0
"114268",8.55365,0
"114269",8.39274,0
"114270",8.44888,0
"114271",8.63179,0
"114272",8.62198,0
"114273",8.63091,0
"114274",8.58285,0
"114275",8.5679,0
"114276",8.6054,0
"114277",8.81311,0
"114278",8.80769,0
"114279",8.9139,0
"114280",8.7239,0
"114281",8.58446,0
"114282",8.55163,0
"114283",8.50662,0
"114284",8.89431,0
"114285",8.93154,0
"114286",8.90895,0
"114287",8.92089,0
"114288",8.938,0
"114289",8.93653,0
"114290",8.64895,0
"114291",8.66975,0
"114292",8.50578,0
"114293",8.49751,0
"114294",8.41316,0
"114295",8.40537,0
"114296",8.56732,0
"114297",8.31698,0
"114298",8.3607,0
"114299",8.26332,0
"114300",8.49275,0
"114301",8.58482,0
"114302",8.55135,0
"114303",8.4403,0
"114304",8.48432,0
"114305",8.63199,0
"114306",8.53699,0
"114307",8.41143,0
"114308",8.59071,0
"114309",8.51188,0
"114310",8.43712,0
"114311",8.52423,0
"114312",8.65391,0
"114313",8.61264,0
"114314",8.6246,0
"114315",8.50133,0
"114316",8.56407,0
"114317",8.40412,0
"114318",8.44084,0
"114319",8.63735,0
"114320",8.73832,0
"114321",8.62428,0
"114322",8.48522,0
"114323",8.40034,0
"114324",8.38124,0
"114325",8.41338,0
"114326",8.49041,0
"114327",8.34332,0
"114328",8.37484,0
"114329",8.54218,0
"114330",8.47992,0
"114331",8.47379,0
"114332",8.66628,0
"114333",8.72652,0
"114334",8.77874,0
"114335",8.47757,0
"114336",8.51628,0
"114337",8.48554,0
"114338",8.34682,0
"114339",8.49969,0
"114340",8.67945,0
"114341",8.84435,0
"114342",8.92059,0
"114343",8.80948,0
"114344",9.03313,0
"114345",9.14907,0
"114346",9.03184,0
"114347",8.98585,0
"114348",9.00485,0
"114349",9.04392,0
"114350",9.15184,0
"114351",9.17645,0
"114352",9.14819,0
"114353",9.11961,0
"114354",8.76133,0
"114355",8.72517,0
"114356",8.73308,0
"114357",8.78324,0
"114358",8.5621,0
"114359",8.5384,0
"114360",8.44887,0
"114361",8.54612,0
"114362",8.56823,0
"114363",8.52597,0
"114364",8.62707,0
"114365",8.7842,0
"114366",8.68645,0
"114367",8.59424,0
"114368",8.76106,0
"114369",8.78206,0
"114370",8.65715,0
"114371",8.69207,0
"114372",8.6766,0
"114373",8.72412,0
"114374",8.67444,0
"114375",8.69192,0
"114376",8.62571,0
"114377",8.53331,0
"114378",8.5292,0
"114379",8.56129,0
"114380",8.61955,0
"114381",8.72557,0
"114382",8.67048,0
"114383",8.60589,0
"114384",8.39299,0
"114385",8.4429,0
"114386",8.52064,0
"114387",8.58362,0
"114388",8.55763,0
"114389",8.52384,0
"114390",8.59593,0
"114391",8.59009,0
"114392",8.4271,0
"114393",8.64594,0
"114394",8.6515,0
"114395",8.44473,0
"114396",8.45521,0
"114397",8.55903,0
"114398",8.65749,0
"114399",8.64611,0
"114400",8.6125,0
"114401",8.64585,0
"114402",8.65377,0
"114403",8.68514,0
"114404",8.74828,0
"114405",8.61766,0
"114406",8.62491,0
"114407",8.60256,0
"114408",8.67541,0
"114409",8.63882,0
"114410",8.57536,0
"114411",8.49676,0
"114412",8.58589,0
"114413",8.58892,0
"114414",8.62368,0
"114415",8.42946,0
"114416",8.38315,0
"114417",8.30587,0
"114418",8.36264,0
"114419",8.71176,0
"114420",8.66832,0
"114421",8.79473,0
"114422",8.97,0
"114423",9.2194,0
"114424",9.01127,0
"114425",9.22802,0
"114426",9.05273,0
"114427",9.02171,0
"114428",8.73331,0
"114429",8.71265,0
"114430",8.67004,0
"114431",8.65703,0
"114432",8.7743,0
"114433",8.91447,0
"114434",8.77545,0
"114435",8.83914,0
"114436",8.93796,0
"114437",8.90142,0
"114438",8.77127,0
"114439",8.72754,0
"114440",8.53961,0
"114441",8.62686,0
"114442",8.30174,0
"114443",8.5529,0
"114444",8.52363,0
"114445",8.5956,0
"114446",8.58901,0
"114447",8.87227,0
"114448",8.81448,0
"114449",8.43512,0
"114450",8.57491,0
"114451",8.61602,0
"114452",8.44886,0
"114453",8.76988,0
"114454",8.89266,0
"114455",8.77708,0
"114456",8.60756,0
"114457",8.63321,0
"114458",8.50476,0
"114459",8.35504,0
"114460",8.39349,0
"114461",8.73552,0
"114462",8.75152,0
"114463",8.73568,0
"114464",8.80015,0
"114465",8.64165,0
"114466",8.49469,0
"114467",8.6409,0
"114468",8.69217,0
"114469",8.79214,0
"114470",8.89353,0
"114471",8.87813,0
"114472",8.67258,0
"114473",8.63229,0
"114474",8.64773,0
"114475",8.46132,0
"114476",8.5911,0
"114477",8.47115,0
"114478",8.48219,0
"114479",8.48003,0
"114480",8.46642,0
"114481",8.4886,0
"114482",8.37202,0
"114483",8.58258,0
"114484",8.69647,0
"114485",8.65782,0
"114486",8.66685,0
"114487",8.57909,0
"114488",8.55123,0
"114489",8.52517,0
"114490",8.60592,0
"114491",8.20495,0
"114492",8.26896,0
"114493",8.48127,0
"114494",8.33647,0
"114495",8.45873,0
"114496",8.4524,0
"114497",8.47402,0
"114498",8.71945,0
"114499",8.68131,0
"114500",8.54393,0
"114501",8.61859,0
"114502",8.78416,0
"114503",8.71096,0
"114504",8.9575,0
"114505",8.88438,0
"114506",8.90068,0
"114507",8.64616,0
"114508",8.71144,0
"114509",8.72447,0
"114510",8.75281,0
"114511",8.8879,0
"114512",8.89396,0
"114513",8.99762,0
"114514",9.06654,0
"114515",8.92637,0
"114516",8.98347,0
"114517",8.86376,0
"114518",8.88322,0
"114519",8.87302,0
"114520",8.71869,0
"114521",8.62627,0
"114522",8.59659,0
"114523",8.43437,0
"114524",8.51588,0
"114525",8.59234,0
"114526",8.54943,0
"114527",8.57787,0
"114528",8.56923,0
"114529",8.63531,0
"114530",8.7108,0
"114531",8.74525,0
"114532",8.68192,0
"114533",8.77178,0
"114534",8.70417,0
"114535",8.6583,0
"114536",8.56773,0
"114537",8.62685,0
"114538",8.67241,0
"114539",8.55995,0
"114540",8.64337,0
"114541",8.67411,0
"114542",8.61509,0
"114543",8.67753,0
"114544",8.70482,0
"114545",8.58647,0
"114546",8.61981,0
"114547",8.64691,0
"114548",8.6421,0
"114549",8.59972,0
"114550",8.50809,0
"114551",8.67333,0
"114552",8.77963,0
"114553",8.83804,0
"114554",8.72978,0
"114555",8.69327,0
"114556",8.53275,0
"114557",8.54557,0
"114558",8.67731,0
"114559",8.66297,0
"114560",8.4804,0
"114561",8.68477,0
"114562",8.57808,0
"114563",8.50821,0
"114564",8.58383,0
"114565",8.65102,0
"114566",8.63807,0
"114567",8.52851,0
"114568",8.41843,0
"114569",8.52928,0
"114570",8.54419,0
"114571",8.53827,0
"114572",8.66488,0
"114573",8.75256,0
"114574",8.58619,0
"114575",8.78179,0
"114576",8.88656,0
"114577",8.88012,0
"114578",8.66938,0
"114579",8.63797,0
"114580",8.55884,0
"114581",8.68867,0
"114582",8.73622,0
"114583",8.68626,0
"114584",8.6824,0
"114585",8.68892,0
"114586",8.66782,0
"114587",8.69318,0
"114588",8.65637,0
"114589",8.63135,0
"114590",8.62134,0
"114591",8.45828,0
"114592",8.67479,0
"114593",8.64101,0
"114594",8.6014,0
"114595",8.57634,0
"114596",8.64047,0
"114597",8.80461,0
"114598",8.66885,0
"114599",8.66287,0
"114600",8.59396,0
"114601",8.43664,0
"114602",8.48903,0
"114603",8.52886,0
"114604",8.50739,0
"114605",8.50275,0
"114606",8.38715,0
"114607",8.39058,0
"114608",8.37449,0
"114609",8.42959,0
"114610",8.52944,0
"114611",8.56106,0
"114612",8.62661,0
"114613",8.56517,0
"114614",8.55169,0
"114615",8.68364,0
"114616",8.46353,0
"114617",8.50749,0
"114618",8.58048,0
"114619",8.83535,0
"114620",8.80447,0
"114621",8.7989,0
"114622",8.67437,0
"114623",8.54774,0
"114624",8.67766,0
"114625",8.5923,0
"114626",8.59175,0
"114627",8.57718,0
"114628",8.58551,0
"114629",8.71419,0
"114630",8.56613,0
"114631",8.44688,0
"114632",8.59211,0
"114633",8.72607,0
"114634",8.70639,0
"114635",8.72831,0
"114636",8.63794,0
"114637",8.61692,0
"114638",8.61646,0
"114639",8.61025,0
"114640",8.65301,0
"114641",8.68621,0
"114642",8.69161,0
"114643",8.83431,0
"114644",8.74293,0
"114645",8.75014,0
"114646",8.72373,0
"114647",8.58687,0
"114648",8.84758,0
"114649",8.72266,0
"114650",9.09459,0
"114651",8.75469,0
"114652",8.1452,0
"114653",8.13628,0
"114654",8.26484,0
"114655",8.36942,0
"114656",8.31492,0
"114657",8.56251,0
"114658",8.51273,0
"114659",8.47568,0
"114660",8.95132,0
"114661",8.79422,0
"114662",8.92975,0
"114663",8.92889,0
"114664",8.9045,0
"114665",9.01428,0
"114666",8.96257,0
"114667",8.84255,0
"114668",8.85953,0
"114669",8.75135,0
"114670",8.76842,0
"114671",8.64219,0
"114672",8.6206,0
"114673",8.43309,0
"114674",8.46696,0
"114675",8.62973,0
"114676",8.49828,0
"114677",8.91518,0
"114678",8.7305,0
"114679",8.45569,0
"114680",8.47884,0
"114681",8.62646,0
"114682",8.78919,0
"114683",8.88324,0
"114684",8.4932,0
"114685",8.53548,0
"114686",8.28084,0
"114687",8.6388,0
"114688",8.57369,0
"114689",8.56193,0
"114690",8.51484,0
"114691",8.60481,0
"114692",8.79208,0
"114693",8.87842,0
"114694",9.01546,0
"114695",8.82858,0
"114696",8.49452,0
"114697",8.43159,0
"114698",8.33168,0
"114699",8.35792,0
"114700",8.40239,0
"114701",8.45754,0
"114702",8.498,0
"114703",8.63762,0
"114704",8.61798,0
"114705",8.75459,0
"114706",8.8872,0
"114707",8.87607,0
"114708",8.94038,0
"114709",8.94411,0
"114710",8.6555,0
"114711",8.65084,0
"114712",8.65946,0
"114713",8.64191,0
"114714",8.6139,0
"114715",8.64323,0
