"","x"
"1680",14.1148
"1681",15.8822
"1682",16.064
"1683",15.5557
"1684",14.7249
"1685",12.7599
"1686",16.1289
"1687",15.7235
"1688",15.792
"1689",14.6014
"1690",14.9247
"1691",13.5392
"1692",14.8099
"1693",13.7438
"1694",13.4867
"1695",13.2241
"1696",13.5183
"1697",13.4797
"1698",13.4127
"1699",13.4879
"1700",13.2735
"1701",13.4324
"1702",13.3423
"1703",13.4178
"1704",13.5688
"1705",13.7476
"1706",17.8883
"1707",17.1378
"1708",16.2141
"1709",15.4245
"1710",15.9416
"1711",14.6107
"1712",14.6767
"1713",14.9069
"1714",14.9004
"1715",15.505
"1716",15.1888
"1717",16.351
"1718",16.3805
"1719",16.4238
"1720",15.6293
"1721",16.4286
"1722",16.5255
"1723",16.1819
"1724",16.1049
"1725",16.3268
"1726",15.8462
"1727",16.1129
"1728",15.402
"1729",15.2775
"1730",15.2857
"1731",15.5993
"1732",15.4256
"1733",15.8449
"1734",16.6767
"1735",16.4758
"1736",15.8818
"1737",15.8768
"1738",14.9214
"1739",15.8773
"1740",16.1794
"1741",16.1652
"1742",15.279
"1743",15.2136
"1744",14.806
"1745",15.4395
"1746",15.684
"1747",15.5344
"1748",15.4256
"1749",16.3938
"1750",15.0492
"1751",15.3261
"1752",15.4315
"1753",15.3221
"1754",15.4351
"1755",15.4831
"1756",15.2489
"1757",15.1631
"1758",15.4488
"1759",15.7946
"1760",15.7927
"1761",15.2271
"1762",15.6394
"1763",15.6733
"1764",15.299
"1765",15.5945
"1766",15.6942
"1767",15.8616
"1768",15.919
"1769",15.7104
"1770",15.3841
"1771",15.3327
"1772",15.3624
"1773",15.1766
"1774",15.4473
"1775",15.0745
"1776",15.8873
"1777",15.9799
"1778",15.9417
"1779",15.37
"1780",15.0625
"1781",15.941
"1782",16.3372
"1783",15.0771
"1784",15.012
"1785",15.3464
"1786",16.6694
"1787",15.837
"1788",15.5555
"1789",14.4518
"1790",17.6301
"1791",15.1596
"1792",14.5606
"1793",14.865
"1794",14.9593
"1795",16.659
"1796",17.8801
"1797",16.9876
"1798",13.9285
"1799",14.9142
"1800",13.9512
"1801",14.8452
"1802",15.0892
"1803",16.2847
"1804",15.1962
"1805",15.4926
"1806",15.1307
"1807",15.0284
"1808",14.0967
"1809",14.4956
"1810",14.2905
"1811",15.8319
"1812",13.3805
"1813",17.6081
"1814",13.7995
"1815",13.8052
"1816",13.641
"1817",15.3525
"1818",15.4224
"1819",15.8933
"1820",16.4044
"1821",14.5301
"1822",15.4598
"1823",14.8664
"1824",14.8512
"1825",16.5763
"1826",16.289
"1827",16.2417
"1828",16.3282
"1829",16.748
"1830",14.3404
"1831",13.6749
"1832",14.108
"1833",13.761
"1834",16.1127
"1835",14.7721
"1836",16.3266
"1837",16.7017
"1838",14.6453
"1839",15.758
"1840",15.8817
"1841",15.9453
"1842",14.9416
"1843",14.6993
"1844",15.1636
"1845",16.4625
"1846",15.7694
"1847",15.7561
"1848",17.3181
"1849",15.8933
"1850",15.8001
"1851",15.0756
"1852",15.4628
"1853",14.6327
"1854",14.2768
"1855",14.9395
"1856",15.3538
"1857",14.967
"1858",15.0349
"1859",14.2922
"1860",14.0862
"1861",14.531
"1862",14.7372
"1863",14.701
"1864",13.7877
"1865",14.6641
"1866",13.8333
"1867",13.9769
"1868",13.5674
"1869",13.8102
"1870",13.8755
"1871",13.9216
"1872",13.8398
"1873",13.7681
"1874",13.8272
"1875",13.8398
"1876",13.6361
"1877",13.7673
"1878",13.9462
"1879",13.6202
"1880",13.8475
"1881",13.939
"1882",14.2399
"1883",14.2382
"1884",13.9744
"1885",14.0198
"1886",13.8256
"1887",13.6038
"1888",14.4501
"1889",13.8619
"1890",14.2443
"1891",14.1478
"1892",14.961
"1893",14.4943
"1894",14.2055
"1895",14.7824
"1896",14.5164
"1897",14.8144
"1898",14.8448
"1899",14.9208
"1900",15.0023
"1901",15.182
"1902",15.8006
"1903",15.3492
"1904",15.6205
"1905",15.3238
"1906",15.5811
"1907",15.4717
"1908",16.0652
"1909",15.7891
"1910",15.6414
"1911",15.6821
"1912",15.5575
"1913",15.4221
"1914",15.4628
"1915",15.442
"1916",15.6838
"1917",15.778
"1918",15.1219
"1919",15.32
"1920",17.1814
"1921",16.4246
"1922",16.4099
"1923",17.2812
"1924",17.172
"1925",19.6314
"1926",20.3916
"1927",19.3342
"1928",19.0861
"1929",19.0232
"1930",19.3427
"1931",17.1463
"1932",16.686
"1933",15.9674
"1934",15.4817
"1935",16.841
"1936",18.7319
"1937",20.6988
"1938",16.9612
"1939",14.6037
"1940",15.9051
"1941",15.8177
"1942",14.6134
"1943",14.6116
"1944",16.8505
"1945",18.1095
"1946",17.8473
"1947",14.831
"1948",14.918
"1949",15.713
"1950",14.873
"1951",15.0504
"1952",15.1929
"1953",14.5854
"1954",14.4041
"1955",14.9089
"1956",15.3039
"1957",14.1751
"1958",14.6429
"1959",14.4921
"1960",14.6458
"1961",14.9586
"1962",14.8462
"1963",15.0892
"1964",14.5499
"1965",16.3668
"1966",14.8236
"1967",15.0862
"1968",14.807
"1969",16.6257
"1970",14.112
"1971",15.4486
"1972",15.5437
"1973",15.2966
"1974",14.6625
"1975",16.2414
"1976",15.9874
"1977",15.9801
"1978",15.6687
"1979",14.3293
"1980",13.6671
"1981",13.9434
"1982",13.8701
"1983",14.7409
"1984",14.1785
"1985",18.1478
"1986",17.4254
"1987",16.9647
"1988",14.9866
"1989",15.2468
"1990",14.875
"1991",14.3894
"1992",14.1439
"1993",13.8822
"1994",15.672
"1995",14.0951
"1996",12.8891
"1997",12.9328
"1998",13.5683
"1999",12.5069
"2000",12.5647
"2001",12.6879
"2002",13.3724
"2003",13.0492
"2004",13.0275
"2005",12.9976
"2006",13.2983
"2007",12.9507
"2008",12.823
"2009",12.9127
"2010",12.8379
"2011",13.0615
"2012",12.7894
"2013",12.4344
"2014",12.5126
"2015",13.7533
"2016",12.4067
"2017",12.5049
"2018",12.7949
"2019",12.8674
"2020",13.0705
"2021",13.609
"2022",13.2398
"2023",13.6622
"2024",13.327
"2025",13.5124
"2026",13.5209
"2027",13.5661
"2028",13.4099
"2029",13.4729
"2030",12.9559
"2031",13.1261
"2032",12.7028
"2033",13.236
"2034",13.3353
"2035",13.8766
"2036",13.9297
"2037",14.7365
"2038",14.7943
"2039",13.1699
"2040",13.2655
"2041",13.792
"2042",14.3652
"2043",14.5216
"2044",14.337
"2045",14.4153
"2046",15.7563
"2047",14.5364
"2048",15.4021
"2049",14.0948
"2050",14.2511
"2051",14.5998
"2052",14.6516
"2053",14.94
"2054",13.8796
"2055",15.2751
"2056",14.3855
"2057",15.5729
"2058",14.6276
"2059",16.6684
"2060",16.1952
"2061",15.7489
"2062",15.0695
"2063",15.1116
"2064",15.1046
"2065",13.1269
"2066",14.0726
"2067",15.2303
"2068",16.2001
"2069",15.8866
"2070",15.4712
"2071",14.3924
"2072",14.7131
"2073",16.0762
"2074",15.8887
"2075",14.71
"2076",14.5079
"2077",14.4461
"2078",14.7387
"2079",14.8714
"2080",15.0123
"2081",15.721
"2082",15.1891
"2083",14.9321
"2084",15.4994
"2085",15.2565
"2086",14.7443
"2087",14.6977
"2088",14.5564
"2089",15.8571
"2090",15.0166
"2091",15.6222
"2092",15.2276
"2093",14.171
"2094",16.9241
"2095",17.7443
"2096",15.0449
"2097",17.347
"2098",16.7728
"2099",14.0615
"2100",16.9245
"2101",16.6765
"2102",15.4708
"2103",15.2906
"2104",14.9803
"2105",14.5573
"2106",16.9398
"2107",16.8036
"2108",16.9019
"2109",17.0575
"2110",16.5494
"2111",16.0052
"2112",16.1826
"2113",16.3291
"2114",16.3365
"2115",16.5358
"2116",16.5048
"2117",16.5515
"2118",16.5052
"2119",16.2255
"2120",16.0824
"2121",15.063
"2122",14.2894
"2123",14.3474
"2124",13.796
"2125",14.3841
"2126",13.0906
"2127",11.8743
"2128",12.3429
"2129",13.1408
"2130",12.8379
"2131",12.9021
"2132",12.5532
"2133",11.6051
"2134",11.9338
"2135",11.4668
"2136",11.8247
"2137",11.8592
"2138",12.4441
"2139",12.501
"2140",12.8217
"2141",11.7996
"2142",11.9587
"2143",11.9553
"2144",12.3683
"2145",12.2235
"2146",12.0005
"2147",11.6138
"2148",11.6491
"2149",11.6045
"2150",11.9178
"2151",12.4106
"2152",13.4737
"2153",19.8837
"2154",23.2572
"2155",25.094
"2156",18.6975
"2157",18.0927
"2158",16.2173
"2159",16.01
"2160",17.8623
"2161",13.3343
"2162",13.4138
"2163",13.8914
"2164",13.6085
"2165",14.4736
"2166",15.6651
"2167",15.3483
"2168",16.0592
"2169",16.0553
"2170",15.1693
"2171",15.4908
"2172",15.4715
"2173",15.1361
"2174",15.1093
"2175",14.8324
"2176",15.1362
"2177",13.9929
"2178",13.8991
"2179",13.9455
"2180",14.1947
"2181",13.9925
"2182",15.0998
"2183",14.5969
"2184",15.478
"2185",15.2317
"2186",14.9131
"2187",18.2392
"2188",16.6096
"2189",17.0457
"2190",17.7045
"2191",16.3769
"2192",17.0231
"2193",16.761
"2194",16.5127
"2195",15.7802
"2196",15.847
"2197",16.1834
"2198",16.807
"2199",16.6087
"2200",16.4321
"2201",16.3531
"2202",16.5452
"2203",16.4395
"2204",16.5919
"2205",16.8763
"2206",16.4805
"2207",16.1185
"2208",16.0301
"2209",15.4783
"2210",15.6692
"2211",15.0815
"2212",15.1831
"2213",15.2208
"2214",14.8604
"2215",14.9581
"2216",14.7456
"2217",16.0962
"2218",15.5339
"2219",15.3209
"2220",16.0067
"2221",15.0875
"2222",15.4624
"2223",15.3853
"2224",15.6314
"2225",16.033
"2226",14.451
"2227",15.759
"2228",14.8728
"2229",15.5174
"2230",15.6927
"2231",15.5934
"2232",16.7343
"2233",16.0581
"2234",14.7999
"2235",14.4617
"2236",14.3898
"2237",14.8133
"2238",17.4241
"2239",14.885
"2240",17.6706
"2241",14.3
"2242",16.5812
"2243",16.2105
"2244",16.0545
"2245",16.139
"2246",15.5024
"2247",15.1031
"2248",15.0923
"2249",15.7477
"2250",14.6409
"2251",14.4971
"2252",14.6817
"2253",14.6507
"2254",14.5995
"2255",15.084
"2256",15.6039
"2257",14.7096
"2258",14.3584
"2259",14.444
"2260",15.3873
"2261",15.4569
"2262",15.3167
"2263",16.1659
"2264",15.196
"2265",15.2471
"2266",13.7122
"2267",14.8684
"2268",15.8227
"2269",14.6432
"2270",15.2925
"2271",14.3849
"2272",14.7949
"2273",15.4429
"2274",14.7566
"2275",15.5623
"2276",15.5575
"2277",15.2193
"2278",15.6767
"2279",15.5568
"2280",15.2655
"2281",15.228
"2282",15.4094
"2283",15.0358
"2284",15.0343
"2285",15.0827
"2286",15.8337
"2287",16.0233
"2288",16.0225
"2289",14.9694
"2290",15.8248
"2291",15.6249
"2292",15.5371
"2293",15.0264
"2294",15.6218
"2295",14.6407
"2296",16.9192
"2297",14.1115
"2298",15.3285
"2299",15.3347
"2300",14.7803
"2301",14.7441
"2302",15.2139
"2303",14.8636
"2304",16.2444
"2305",15.7282
"2306",15.3826
"2307",15.3763
"2308",15.2922
"2309",14.9878
"2310",14.9903
"2311",14.3322
"2312",14.4354
"2313",14.6626
"2314",12.0321
"2315",11.9922
"2316",11.5837
"2317",12.0967
"2318",12.0339
"2319",11.965
"2320",11.7613
"2321",13.1688
"2322",13.0698
"2323",13.1115
"2324",12.8193
"2325",12.0463
"2326",12.1263
"2327",12.0985
"2328",12.3181
"2329",12.151
"2330",12.5854
"2331",12.2156
"2332",12.3
"2333",12.4609
"2334",13.2494
"2335",13.4454
"2336",13.0623
"2337",12.5683
"2338",11.9708
"2339",11.5496
"2340",10.7603
"2341",10.9549
"2342",10.9771
"2343",11.093
"2344",10.9607
"2345",11.4597
"2346",11.6629
"2347",11.6202
"2348",11.6521
"2349",11.5232
"2350",11.8148
"2351",11.7664
"2352",11.4741
"2353",12.1791
"2354",11.8672
"2355",11.8688
"2356",11.2864
"2357",11.3209
"2358",10.9919
"2359",10.7219
"2360",11.5607
"2361",11.0663
"2362",12.6495
"2363",11.8782
"2364",11.9969
"2365",12.9302
"2366",13.0803
"2367",13.6246
"2368",13.1237
"2369",11.2536
"2370",11.5006
"2371",11.7356
"2372",12.1734
"2373",12.8716
"2374",12.7492
"2375",13.3112
"2376",13.0217
"2377",12.7734
"2378",12.636
"2379",12.4057
"2380",12.7747
"2381",13.3097
"2382",12.2791
"2383",10.7079
"2384",10.8326
"2385",10.4892
"2386",11.9353
"2387",11.4171
"2388",11.6445
"2389",11.7831
"2390",11.6152
"2391",11.5067
"2392",11.7463
"2393",12.5009
"2394",12.3625
"2395",12.4854
"2396",12.1354
"2397",12.0009
"2398",11.9075
"2399",12.0907
"2400",12.1057
"2401",12.1339
"2402",12.216
"2403",13.3032
"2404",12.6308
"2405",12.2958
"2406",12.6934
"2407",12.8543
"2408",12.2992
"2409",12.0504
"2410",11.982
"2411",12.0975
"2412",11.8671
"2413",11.2676
"2414",11.8847
"2415",11.642
"2416",12.2875
"2417",12.9729
"2418",14.752
"2419",16.313
"2420",15.699
"2421",14.9932
"2422",15.5739
"2423",15.722
"2424",15.7519
"2425",15.3507
"2426",15.8047
"2427",15.6956
"2428",16.9728
"2429",14.8424
"2430",15.8582
"2431",15.5834
"2432",16.0375
"2433",14.7376
"2434",14.4157
"2435",14.4509
"2436",14.5738
"2437",14.3959
"2438",14.2814
"2439",14.2888
"2440",17.0467
"2441",16.0725
"2442",14.5012
"2443",11.6417
"2444",12.1372
"2445",11.9293
"2446",12.0122
"2447",12.0604
"2448",12.2122
"2449",12.2761
"2450",12.2418
"2451",12.396
"2452",12.4805
"2453",12.7808
"2454",12.439
"2455",12.2035
"2456",12.2697
"2457",12.7473
"2458",12.8309
"2459",12.7148
"2460",11.7427
"2461",12.2612
"2462",13.1436
"2463",12.7823
"2464",13.672
"2465",11.6369
"2466",10.51
"2467",13.6948
"2468",14.8126
"2469",16.4363
"2470",15.7673
"2471",15.8923
"2472",14.7689
"2473",14.97
"2474",14.0323
"2475",14.5101
"2476",11.971
"2477",13.4377
"2478",14.0097
"2479",13.8727
"2480",13.8835
"2481",14.2814
"2482",14.4498
"2483",17.7332
"2484",14.4384
"2485",13.4998
"2486",15.3131
"2487",15.1551
"2488",15.0809
"2489",14.8915
"2490",15.2265
"2491",15.3376
"2492",15.2686
"2493",15.2544
"2494",16.0765
"2495",14.8333
"2496",14.8552
"2497",14.3223
"2498",14.5284
"2499",15.0035
"2500",14.8808
"2501",15.0564
"2502",16.3008
"2503",14.8455
"2504",15.2876
"2505",15.5727
"2506",15.2448
"2507",15.1534
"2508",15.9428
"2509",16.1246
"2510",14.8845
"2511",15.5572
"2512",14.7425
"2513",14.0996
"2514",14.0253
"2515",15.6513
"2516",14.2522
"2517",14.9529
"2518",16.6649
"2519",15.3315
"2520",15.2809
"2521",17.0361
"2522",13.6708
"2523",15.396
"2524",15.4541
"2525",18.5727
"2526",18.4505
"2527",15.9339
"2528",16.3723
"2529",15.3073
"2530",15.6439
"2531",18.6153
"2532",15.4364
"2533",15.5408
"2534",17.2303
"2535",17.0818
"2536",14.3576
"2537",15.6559
"2538",17.6438
"2539",14.2651
"2540",14.515
"2541",14.9801
"2542",15.0257
"2543",15.9782
"2544",16.0756
"2545",16.7659
"2546",14.9619
"2547",15.6382
"2548",15.1411
"2549",15.4199
"2550",15.6495
"2551",15.5842
"2552",15.3848
"2553",15.2647
"2554",15.6957
"2555",15.6157
"2556",15.7114
"2557",15.3745
"2558",15.5344
"2559",15.472
"2560",15.9076
"2561",15.5788
"2562",15.8465
"2563",15.5909
"2564",15.5435
"2565",15.9017
"2566",16.3183
"2567",16.162
"2568",15.6854
"2569",15.2442
"2570",15.4035
"2571",14.8545
"2572",15.5535
"2573",15.4205
"2574",14.9234
"2575",15.7111
"2576",15.0787
"2577",15.8422
"2578",15.4567
"2579",15.3842
"2580",15.2781
"2581",15.6089
"2582",15.2965
"2583",15.2963
"2584",15.1651
"2585",15.2808
"2586",15.5974
"2587",15.6249
"2588",16.0853
"2589",15.7356
"2590",15.5511
"2591",15.3193
"2592",15.1472
"2593",15.1348
"2594",15.2327
"2595",15.434
"2596",15.668
"2597",15.7107
"2598",15.3838
"2599",14.9194
"2600",15.0226
"2601",15.4011
"2602",14.3744
"2603",15.0708
"2604",14.5684
"2605",14.6371
"2606",14.1788
"2607",15.0539
"2608",15.4145
"2609",16.6811
"2610",14.2932
"2611",14.2892
"2612",16.3924
"2613",16.0181
"2614",16.2025
"2615",16.3222
"2616",15.9016
"2617",15.6203
"2618",14.7372
"2619",16.4279
"2620",14.6427
"2621",15.1976
"2622",15.6635
"2623",15.6142
"2624",15.6847
"2625",15.3481
"2626",15.9186
"2627",15.6413
"2628",15.8905
"2629",15.2443
"2630",15.1892
"2631",15.5999
"2632",15.6708
"2633",15.3885
"2634",15.5458
"2635",15.3747
"2636",15.5243
"2637",16.2228
"2638",15.7963
"2639",15.6918
"2640",16.5054
"2641",17.044
"2642",16.2053
"2643",16.7218
"2644",16.184
"2645",16.1034
"2646",16.0796
"2647",14.7257
"2648",14.8077
"2649",14.6696
"2650",14.9885
"2651",15.0577
"2652",15.2259
"2653",15.7859
"2654",15.6178
"2655",15.7596
"2656",15.3646
"2657",15.3689
"2658",15.2501
"2659",14.9142
"2660",15.2439
"2661",15.2083
"2662",15.3876
"2663",15.2948
"2664",15.9182
"2665",15.8609
"2666",15.749
"2667",15.5013
"2668",15.8989
"2669",15.7044
"2670",15.7171
"2671",15.7691
"2672",16.3692
"2673",16.0477
"2674",16.504
"2675",15.9752
"2676",16.3523
"2677",16.2823
"2678",16.1671
"2679",16.5676
"2680",15.3227
"2681",14.7493
"2682",14.5748
"2683",16.8368
"2684",14.9894
"2685",15.1408
"2686",15.6311
"2687",13.9578
"2688",16.2755
"2689",16.4963
"2690",16.576
"2691",15.4981
"2692",15.3833
"2693",15.9889
"2694",13.4338
"2695",15.0101
"2696",14.7269
"2697",15.2578
"2698",15.1148
"2699",16.212
"2700",15.014
"2701",15.4857
"2702",14.3653
"2703",14.5223
"2704",14.6566
"2705",14.3083
"2706",14.1184
"2707",14.2241
"2708",14.2455
"2709",14.69
"2710",14.3701
"2711",15.0787
"2712",14.6489
"2713",14.6919
"2714",14.636
"2715",14.6175
"2716",15.5371
"2717",15.6489
"2718",14.1177
"2719",16.2925
"2720",14.7808
"2721",13.8509
"2722",12.5605
"2723",11.8239
"2724",11.9202
"2725",12.1213
"2726",12.2191
"2727",11.991
"2728",12.0514
"2729",11.9676
"2730",12.0789
"2731",12.2792
"2732",12.2494
"2733",12.9173
"2734",12.251
"2735",12.0532
"2736",11.9327
"2737",11.6441
"2738",11.9881
"2739",11.6347
"2740",12.862
"2741",13.0328
"2742",12.3659
"2743",12.0231
"2744",11.9763
"2745",11.962
"2746",11.4029
"2747",11.5922
"2748",11.6217
"2749",12.3955
"2750",12.2646
"2751",11.8653
"2752",11.875
"2753",12.6219
"2754",12.765
"2755",12.6851
"2756",12.5163
"2757",12.2142
"2758",12.256
"2759",12.0618
"2760",12.3098
"2761",11.9548
"2762",11.109
"2763",11.5419
"2764",11.7974
"2765",12.6996
"2766",12.2249
"2767",12.1372
"2768",12.2705
"2769",12.6052
"2770",12.9661
"2771",13.0827
"2772",13.2017
"2773",13.3141
"2774",13.5218
"2775",12.8544
"2776",12.8371
"2777",12.3223
"2778",12.3161
"2779",12.0362
"2780",11.951
"2781",11.979
"2782",11.9981
"2783",12.4104
"2784",12.4538
"2785",12.134
"2786",12.2023
"2787",12.4421
"2788",11.9709
"2789",12.3305
"2790",12.4268
"2791",11.7411
"2792",12.5301
"2793",12.603
"2794",12.2148
"2795",12.4562
"2796",12.0565
"2797",12.8606
"2798",12.8449
"2799",12.716
"2800",12.1985
"2801",12.4472
"2802",12.3155
"2803",12.2975
"2804",12.3077
"2805",12.1698
"2806",12.3055
"2807",12.1154
"2808",11.4698
"2809",11.4
"2810",11.7605
"2811",11.068
"2812",10.2356
"2813",11.1494
"2814",11.2653
"2815",12.3594
"2816",12.2801
"2817",12.56
"2818",12.5277
"2819",11.5737
"2820",11.5342
"2821",11.9396
"2822",12.1158
"2823",12.6624
"2824",12.6115
"2825",12.6023
"2826",12.0391
"2827",11.893
"2828",12.1157
"2829",12.809
"2830",12.74
"2831",12.5977
"2832",12.561
"2833",12.701
"2834",12.2004
"2835",11.8217
"2836",11.8538
"2837",11.5276
"2838",12.322
"2839",12.6521
"2840",12.6308
"2841",12.3885
"2842",12.2157
"2843",11.9195
"2844",11.8061
"2845",12.5796
"2846",12.5263
"2847",11.9209
"2848",12.0388
"2849",12.2935
"2850",12.3778
"2851",13.0537
"2852",12.196
"2853",12.6078
"2854",12.1375
"2855",12.1915
"2856",12.3448
"2857",12.214
"2858",12.3506
"2859",12.3365
"2860",12.7503
"2861",11.8934
"2862",11.7134
"2863",11.9788
"2864",11.874
"2865",11.9015
"2866",11.8891
"2867",11.9303
"2868",11.6623
"2869",11.8637
"2870",12.1643
"2871",11.259
"2872",11.5108
"2873",12.3375
"2874",12.5245
"2875",12.4007
"2876",12.6154
"2877",12.6758
"2878",13.0465
"2879",12.9914
"2880",13.0111
"2881",11.4922
"2882",11.8095
"2883",11.5292
"2884",11.5253
"2885",11.8134
"2886",11.7526
"2887",11.7186
"2888",12.4593
"2889",12.4149
"2890",12.3505
"2891",12.2862
"2892",12.2947
"2893",12.6869
"2894",12.0605
"2895",11.8073
"2896",11.8216
"2897",12.0336
"2898",12.4984
"2899",13.3182
"2900",12.6433
"2901",12.2252
"2902",12.0353
"2903",11.8529
"2904",11.8489
"2905",12.1842
"2906",12.0358
"2907",12.7029
"2908",11.5543
"2909",10.5001
"2910",11.0885
"2911",11.2119
"2912",12.7102
"2913",11.5632
"2914",12.3317
"2915",12.6017
"2916",12.49
"2917",12.9389
"2918",13.2853
"2919",12.3688
"2920",12.6097
"2921",12.6315
"2922",12.6076
"2923",11.9814
"2924",12.5467
"2925",12.6625
"2926",12.3031
"2927",12.5642
"2928",12.4052
"2929",12.2936
"2930",12.5701
"2931",12.4457
"2932",12.5025
"2933",12.6836
"2934",12.0994
"2935",12.235
"2936",12.543
"2937",12.8663
"2938",12.6279
"2939",12.2308
"2940",11.9406
"2941",10.6417
"2942",10.9665
"2943",11.6944
"2944",11.9342
"2945",11.6466
"2946",12.2272
"2947",11.7908
"2948",11.9607
"2949",12.5232
"2950",12.1539
"2951",12.4399
"2952",12.6013
"2953",12.3114
"2954",12.3761
"2955",12.0792
"2956",11.9496
"2957",11.5361
"2958",11.5224
"2959",11.5427
"2960",11.8241
"2961",11.9868
"2962",12.3586
"2963",13.1003
"2964",11.8511
"2965",12.3066
"2966",12.0127
"2967",12.8309
"2968",13.0104
"2969",13.7143
"2970",12.3173
"2971",12.0837
"2972",12.1883
"2973",12.4128
"2974",12.8171
"2975",12.7908
"2976",12.5154
"2977",12.4674
"2978",12.4279
"2979",12.2127
"2980",12.0449
"2981",12.3836
"2982",13.0609
"2983",12.5638
"2984",12.3128
"2985",12.1237
"2986",12.1678
"2987",12.4369
"2988",12.2033
"2989",12.2856
"2990",12.1339
"2991",11.9459
"2992",11.9469
"2993",12.0306
"2994",11.9949
"2995",12.0699
"2996",12.4949
"2997",12.0712
"2998",12.5894
"2999",11.8966
"3000",11.9665
"3001",12.0956
"3002",12.2615
"3003",11.9895
"3004",11.9766
"3005",12.2573
"3006",12.0739
"3007",11.8862
"3008",11.8653
"3009",11.8731
"3010",11.9935
"3011",11.9753
"3012",11.8059
"3013",11.8358
"3014",11.9682
"3015",11.6995
"3016",11.6728
"3017",11.8747
"3018",12.0595
"3019",11.9136
"3020",11.9286
"3021",11.9319
"3022",12.0831
"3023",12.416
"3024",12.1102
"3025",11.9384
"3026",12.326
"3027",12.183
"3028",11.8706
"3029",11.9702
"3030",12.4358
"3031",12.7428
"3032",12.5596
"3033",13.0849
"3034",12.3539
"3035",12.1936
"3036",12.2586
"3037",12.2731
"3038",12.441
"3039",12.3073
"3040",12.2673
"3041",11.8732
"3042",11.7698
"3043",12.0348
"3044",12.0953
"3045",12.3796
"3046",12.3746
"3047",12.8348
"3048",12.8693
"3049",12.4695
"3050",12.3263
"3051",12.7544
"3052",12.4532
"3053",12.0086
"3054",12.3157
"3055",12.3295
"3056",12.4786
"3057",12.4532
"3058",12.4281
"3059",12.3358
"3060",12.3103
"3061",12.0769
"3062",12.4127
"3063",12.4284
"3064",12.4573
"3065",11.8586
"3066",12.6181
"3067",12.4072
"3068",13.0828
"3069",13.4519
"3070",12.7104
"3071",13.534
"3072",12.8321
"3073",13.0655
"3074",11.9417
"3075",11.8381
"3076",12.1406
"3077",11.6141
"3078",12.09
"3079",12.0809
"3080",11.6086
"3081",11.5753
"3082",11.805
"3083",11.8022
"3084",12.0187
"3085",11.7818
"3086",11.4221
"3087",12.2268
"3088",12.4594
"3089",12.162
"3090",12.4314
"3091",12.2484
"3092",12.5137
"3093",12.6712
"3094",12.5095
"3095",12.397
"3096",12.5773
