"","beta[246]","beta[247]","beta[264]","beta[431]"
"636",0,-8.28309,11.1022,-12.4986
"637",0,-8.19275,10.8896,-12.6135
"638",0,-8.55553,11.1258,-12.4965
"639",0,-8.2112,11.2177,-12.5215
"640",0,-8.43579,10.8604,-12.6531
"641",0,-8.23375,10.9637,-12.5462
"642",0,-8.30091,11.1101,-12.6194
"643",0,-8.41706,10.9854,-12.5542
"644",0,-8.36645,11.0446,-12.8667
"645",0,-8.41964,11.2492,-12.4073
"646",0,-8.38535,10.7392,-12.7165
"647",0,-8.32213,11.0256,-12.2414
"648",0,-8.05844,10.8346,-12.4638
"649",0,-7.99467,11.266,-12.6788
"650",0,-8.35094,10.97,-12.7363
"651",0,-8.39266,10.8664,-12.6275
"652",0,-8.25864,10.8007,-12.7711
"653",0,-8.23694,10.8237,-12.5874
"654",0,-8.32693,11.1628,-12.6412
"655",0,-8.28333,11.0104,-12.4906
"656",0,-8.26495,10.9849,-12.6251
"657",0,-8.17558,11.0203,-12.5353
"658",0,-8.4012,10.9732,-12.7835
"659",0,-8.27041,11.0485,-12.484
"660",0,-8.2434,11.0458,-12.8346
"661",0,-8.21035,11.0791,-12.6405
"662",0,-8.0525,11.1498,-12.4948
"663",0,-8.232,10.5957,-12.5932
"664",0,-8.47049,10.9659,-12.6918
"665",0,-8.17068,10.9634,-12.7367
"666",0,-8.348,11.0107,-13.0026
"667",0,-8.17296,11.1073,-12.6961
"668",0,-8.35427,11.0749,-12.7423
"669",0,-8.26786,11.2728,-12.4769
"670",0,-8.24834,10.9298,-12.5683
"671",0,-8.36303,11.2811,-12.55
"672",0,-8.67191,11.1648,-12.5065
"673",0,-8.35805,11.0169,-12.5817
"674",0,-8.37304,11.2276,-12.4108
"675",0,-8.33105,11.2617,-12.5811
"676",0,-8.16192,10.9001,-12.7866
"677",0,-8.0563,10.9889,-12.626
"678",0,-8.36353,11.3017,-12.5273
"679",0,-8.35494,11.0872,-12.7544
"680",0,-8.35408,11.0236,-12.7248
"681",0,-8.40329,11.2402,-12.8735
"682",0,-8.41562,10.9028,-12.5532
"683",0,-8.32909,11.1408,-12.1367
"684",0,-7.9917,11.1392,-12.6795
"685",0,-8.23577,11.2395,-12.5953
"686",0,-8.44702,11.0431,-12.5181
"687",0,-8.12636,11.0507,-12.6864
"688",0,-8.33679,11.0722,-12.4082
"689",0,-8.28432,11.2355,-12.55
"690",0,-8.31852,10.9258,-12.5757
"691",0,-8.34596,11.0281,-12.7323
"692",0,-8.32373,11.072,-12.6031
"693",0,-8.40967,11.0156,-12.7604
"694",0,-8.15762,11.2257,-12.6459
"695",0,-8.06629,10.9741,-12.7354
"696",0,-8.05391,11.0928,-12.5314
"697",0,-8.23733,10.9858,-12.7724
"698",0,-8.04451,10.9914,-12.8031
"699",0,-8.20821,10.9115,-12.5874
"700",0,-8.14547,10.7323,-12.4521
"701",0,-8.17996,11.1414,-12.7491
"702",0,-8.33139,11.2998,-12.4063
"703",0,-8.17541,10.9502,-12.8284
"704",0,-8.40972,11.0038,-12.7858
"705",0,-8.30143,11.0387,-12.3316
"706",0,-8.13924,11.1062,-12.5337
"707",0,-8.05166,10.7194,-12.9069
"708",0,-8.15651,11.0212,-12.5074
"709",0,-8.45715,11.049,-12.6001
"710",0,-8.16046,11.1269,-12.5141
"711",0,-8.54598,11.2592,-12.4239
"712",0,-8.18433,10.852,-12.5275
"713",0,-8.277,11.2158,-12.6514
"714",0,-8.23751,11.0182,-12.861
"715",0,-8.26542,10.8914,-12.7678
"716",0,-8.19508,10.9552,-12.5512
"717",0,-8.13173,11.2875,-12.569
"718",0,-8.37309,11.214,-12.3966
"719",0,-8.08896,10.6807,-12.8933
"720",0,-8.22988,10.7948,-12.6351
"721",0,-8.25427,10.9977,-12.6057
"722",0,-8.30688,10.8929,-12.5381
"723",0,-8.13347,10.8819,-12.4362
"724",0,-8.19737,10.732,-13.0307
"725",0,-8.25734,11.276,-12.7265
"726",0,-8.11733,11.108,-12.3569
"727",0,-8.16302,11.102,-12.8081
"728",0,-7.96838,11.0482,-12.52
"729",0,-8.35847,10.928,-12.5675
"730",0,-8.25401,11.3224,-12.6565
"731",0,-8.18259,11.0807,-12.4055
"732",0,-8.33849,10.9719,-12.7465
"733",0,-8.18316,11.0924,-12.5789
"734",0,-8.27767,11.1029,-12.5536
"735",0,-8.26185,11.2315,-12.6066
"736",0,-8.19298,11.065,-12.7969
"737",0,-8.35663,10.9827,-12.3939
"738",0,-8.10152,11.1379,-12.6868
"739",0,-8.18037,11.1633,-12.521
"740",0,-8.37875,10.9292,-12.5791
"741",0,-8.17153,10.6015,-12.8191
"742",0,-8.31127,11.1205,-12.6029
"743",0,-8.4647,11.297,-12.8159
"744",0,-8.2033,11.3596,-12.5831
"745",0,-8.36739,11.1519,-12.3598
"746",0,-8.11971,10.9282,-12.5406
"747",0,-8.24843,11.1586,-12.3597
"748",0,-8.28263,11.1641,-12.6718
"749",0,-8.3012,11.2336,-12.446
"750",0,-8.23519,11.0226,-12.747
"751",0,-8.32339,10.582,-12.4764
"752",0,-8.12493,10.9184,-12.7555
"753",0,-8.18657,10.8455,-12.9448
"754",0,-8.54329,10.8723,-12.6065
"755",0,-8.39814,11.1749,-12.6027
"756",0,-8.20642,11.001,-12.6428
"757",0,-8.34289,10.9814,-12.7014
"758",0,-8.33187,11.0719,-12.4437
"759",0,-8.18396,10.8347,-12.8224
"760",0,-8.47011,10.9444,-12.7996
"761",0,-8.2406,11.3147,-12.5986
"762",0,-8.04884,11.0111,-12.6939
"763",0,-8.12394,10.9873,-12.5616
"764",0,-8.3962,11.0767,-12.6112
"765",0,-8.31337,11.0706,-12.5193
"766",0,-8.27146,11.1949,-12.6221
"767",0,-8.33652,10.9722,-12.5632
"768",0,-8.38875,10.837,-12.5253
"769",0,-8.17661,11.1787,-12.461
"770",0,-8.2561,10.8778,-12.7855
"771",0,-8.21749,10.8252,-12.5356
"772",0,-8.21778,11.194,-12.7242
"773",0,-8.08024,11.1114,-12.7419
"774",0,-8.17238,11.0401,-12.6355
"775",0,-8.12613,11.131,-12.5915
"776",0,-8.26188,11.1915,-12.4869
"777",0,-8.13341,11.015,-12.4965
"778",0,-8.30122,11.0197,-12.5473
"779",0,-8.33817,11.0481,-12.5728
"780",0,-8.37576,11.1591,-12.3948
"781",0,-8.32129,10.8211,-12.5141
"782",0,-8.51009,11.0556,-12.5967
"783",0,-8.32498,10.8994,-12.4479
"784",0,-8.39707,10.8487,-12.5801
"785",0,-8.3631,11.07,-12.4305
"786",0,-8.40624,11.0696,-12.9027
"787",0,-8.37896,10.9052,-12.4197
"788",0,-8.14263,11.0992,-12.6441
"789",0,-8.02087,11.0152,-12.7694
"790",0,-8.51103,11.0874,-12.7389
"791",0,-8.39632,11.0042,-12.5931
"792",0,-8.28077,11.1372,-12.471
"793",0,-8.35528,10.8228,-12.5675
"794",0,-8.52621,11.2131,-12.772
"795",0,-8.05537,11.3084,-12.5063
"796",0,-8.15715,11.181,-12.6784
"797",0,-8.24635,11.0809,-12.6505
"798",0,-8.33724,10.7149,-12.7356
"799",0,-8.1744,10.8644,-12.5092
"800",0,-8.59939,11.2212,-12.8148
"801",0,-8.0563,11.0095,-12.5706
"802",0,-8.35053,11.0657,-12.9101
"803",0,-8.32415,11.2076,-12.2912
"804",0,-8.25883,10.5819,-12.5182
"805",0,-8.12628,11.0894,-12.9203
"806",0,-8.05862,11.2236,-12.3926
"807",0,-8.27981,11.3416,-12.5152
"808",0,-7.9889,11.1013,-12.7544
"809",0,-8.22798,11.0439,-12.3503
"810",0,-8.28303,11.0069,-12.4667
"811",0,-8.08194,11.2285,-12.3174
"812",0,-8.20211,11.0508,-12.547
"813",0,-8.38131,10.879,-12.4911
"814",0,-8.22511,10.9988,-12.8407
"815",0,-8.13328,11.0536,-12.5653
"816",0,-8.17468,10.9858,-12.4495
"817",0,-8.2361,11.0387,-12.7892
"818",0,-8.30266,10.9635,-12.5871
"819",0,-8.25862,11.1536,-12.4556
"820",0,-8.16386,10.8672,-12.5634
"821",0,-8.1382,11.1022,-12.4547
"822",0,-8.187,10.6975,-12.6051
"823",0,-8.32152,10.8346,-12.4418
"824",0,-8.1279,10.8601,-12.4942
"825",0,-8.04158,11.0682,-12.6284
"826",0,-8.28888,11.0114,-12.4637
"827",0,-8.38127,11.2105,-12.3478
"828",0,-8.09704,11.0568,-12.2786
"829",0,-8.07794,10.8111,-12.6581
"830",0,-8.38561,11.1992,-12.7692
"831",0,-8.13096,11.2037,-12.5821
"832",0,-8.02046,10.8852,-12.3259
"833",0,-8.33729,11.1248,-12.5323
"834",0,-8.24364,11.0096,-12.54
"835",0,-8.33388,11.1731,-12.6321
"836",0,-8.29901,10.842,-12.5432
"837",0,-8.36572,11.0121,-12.6707
"838",0,-8.07054,11.2178,-12.3379
"839",0,-8.22048,10.9609,-12.6325
"840",0,-8.32854,10.9604,-12.6908
"841",0,-8.29525,10.9123,-12.7682
"842",0,-8.12201,11.1696,-12.7291
"843",0,-8.25677,10.9998,-13.0373
"844",0,-8.35024,11.0186,-12.6317
"845",0,-8.28752,10.9611,-12.4563
"846",0,-8.08085,11.0733,-12.475
"847",0,-8.10649,11.0571,-12.5902
"848",0,-8.48026,11.154,-12.3238
"849",0,-8.40722,10.9368,-12.7375
"850",0,-8.30507,10.9478,-12.6348
"851",0,-8.30873,11.0295,-12.665
"852",0,-8.34839,11.2155,-12.5147
"853",0,-8.16523,11.0641,-12.5176
"854",0,-8.29051,10.9477,-12.604
"855",0,-8.42551,10.9768,-12.4779
"856",0,-8.35562,10.9731,-12.593
"857",0,-8.34037,11.0641,-12.6587
"858",0,-8.52179,11.1525,-12.6066
"859",0,-8.51236,10.9795,-12.7388
"860",0,-8.12374,11.0236,-12.5461
"861",0,-8.16955,10.964,-12.5639
"862",0,-8.50977,11.1882,-12.6874
"863",0,-8.25936,11.1838,-12.5949
"864",0,-8.22931,11.0014,-12.8956
"865",0,-8.41124,11.1512,-12.5897
"866",0,-8.24162,11.0886,-12.5635
"867",0,-8.24053,11.0887,-12.9083
"868",0,-8.13996,11.0006,-12.5764
"869",0,-8.22902,11.1013,-12.4234
"870",0,-8.26769,11.1202,-12.5732
"871",0,-8.31611,11.155,-12.544
"872",0,-8.42518,11.0869,-12.536
"873",0,-8.49336,10.813,-12.6431
"874",0,-8.41166,10.8412,-12.6116
"875",0,-8.54971,11.1505,-12.7178
"876",0,-8.20633,10.8139,-12.7773
"877",0,-8.26496,10.9887,-12.7558
"878",0,-8.16522,11.1707,-12.6547
"879",0,-8.45379,10.6684,-12.6419
"880",0,-8.48689,10.8552,-12.6393
"881",0,-8.42499,11.0687,-12.6297
"882",0,-8.09198,10.7725,-12.6685
"883",0,-8.10046,11.0757,-12.6223
"884",0,-8.43058,11.1965,-12.7479
"885",0,-8.39635,11.034,-12.6995
"886",0,-8.35394,11.0565,-12.7098
"887",0,-8.22297,10.9621,-12.6808
"888",0,-8.32078,11.1574,-12.7656
"889",0,-8.17749,11.0158,-12.5263
"890",0,-8.34448,11.1984,-12.4668
"891",0,-8.26152,11.0235,-12.4401
"892",0,-8.28779,11.1491,-12.7043
"893",0,-7.93757,10.9836,-12.745
"894",0,-8.18459,11.031,-12.8004
"895",0,-8.40179,10.9721,-12.6121
"896",0,-8.36157,11.3799,-12.3745
"897",0,-8.33355,10.9715,-12.6186
"898",0,-8.46095,11.0708,-12.5682
"899",0,-8.3336,10.9304,-12.6929
"900",0,-8.4424,11.2836,-12.5723
"901",0,-8.14231,10.7484,-12.4235
"902",0,-8.27317,10.8246,-12.6488
"903",0,-8.41113,11.1217,-12.5457
"904",0,-8.18171,11.1295,-12.4801
"905",0,-8.27446,11.2644,-12.7685
"906",0,-8.11637,11.0712,-12.5372
"907",0,-8.28689,10.9921,-12.5635
"908",0,-8.08727,11.1078,-12.6177
"909",0,-8.30913,10.9212,-12.9758
"910",0,-8.34632,10.9079,-12.5198
"911",0,-8.4985,11.0938,-12.9117
"912",0,-8.37788,11.0098,-12.8546
"913",0,-8.32309,10.9035,-12.5692
"914",0,-8.36077,10.9775,-12.3545
"915",0,-8.25652,11.0556,-12.4245
"916",0,-8.08043,11.2198,-12.5652
"917",0,-8.48338,11.2545,-12.3938
"918",0,-8.26287,11.1198,-12.6415
"919",0,-8.09573,10.597,-12.7724
"920",0,-8.2351,10.7372,-12.8804
"921",0,-8.3448,10.9359,-12.573
"922",0,-8.4885,10.8562,-12.6179
"923",0,-8.31677,11.0509,-12.7201
"924",0,-8.25898,11.029,-12.7167
"925",0,-8.53659,11.2181,-12.4002
"926",0,-8.20308,11.0953,-12.616
"927",0,-8.34295,11.1424,-12.4578
"928",0,-8.40825,11.0997,-12.7122
"929",0,-8.49331,10.9991,-12.5065
"930",0,-8.53539,10.7307,-12.6108
"931",0,-8.14269,10.7358,-12.6581
"932",0,-8.25183,11.2632,-12.414
"933",0,-8.18669,10.9429,-12.6299
"934",0,-8.23766,11.2835,-12.502
"935",0,-8.27987,11.1642,-12.4589
"936",0,-8.25985,10.8421,-12.6516
"937",0,-8.38038,10.9535,-12.7086
"938",0,-8.33717,10.9104,-12.6068
"939",0,-8.12455,11.0078,-12.8396
"940",0,-8.04495,11.114,-12.5673
"941",0,-8.23065,10.9546,-12.5676
"942",0,-8.19091,11.1368,-12.6361
"943",0,-7.97037,11.1858,-12.9138
"944",0,-8.24887,11.0015,-12.3705
"945",0,-8.23661,10.9196,-12.9589
"946",0,-8.32967,11.1784,-12.7473
"947",0,-8.17633,11.0848,-12.4528
"948",0,-8.09148,11.0536,-12.7795
"949",0,-8.20957,10.8022,-12.7539
"950",0,-8.22225,11.1386,-12.315
"951",0,-8.43981,10.741,-12.5703
"952",0,-8.12904,10.7202,-12.6827
"953",0,-8.10252,11.0044,-12.5201
"954",0,-8.36944,10.9179,-12.7586
"955",0,-8.32909,11.4366,-12.584
"956",0,-8.23085,11.297,-12.8383
"957",0,-8.46713,10.8087,-12.4355
"958",0,-8.32134,11.028,-12.5993
"959",0,-8.46805,10.9708,-12.5422
"960",0,-8.02213,11.231,-12.6791
"961",0,-8.41148,11.0014,-12.7991
"962",0,-8.17756,10.946,-12.6198
"963",0,-8.41249,11.027,-12.6167
"964",0,-8.32836,11.113,-12.5985
"965",0,-8.19385,10.8639,-12.4098
"966",0,-8.21753,11.0766,-12.6668
"967",0,-8.04485,10.9062,-12.4579
"968",0,-8.40823,11.1703,-12.3943
"969",0,-8.20573,11.215,-12.7012
"970",0,-8.15368,11.17,-12.6556
"971",0,-8.1724,11.0247,-12.7959
"972",0,-8.10862,11.3445,-12.5376
"973",0,-8.44728,10.9476,-12.6043
"974",0,-8.1098,11.0577,-12.533
"975",0,-8.25007,10.981,-12.6935
"976",0,-8.14012,11.1327,-12.6774
"977",0,-8.16711,11.1524,-12.3563
"978",0,-8.201,11.0651,-12.6387
"979",0,-8.17713,10.9695,-12.4627
"980",0,-8.46542,10.9175,-12.5342
"981",0,-8.22983,10.9057,-12.7634
"982",0,-8.4019,11.1824,-12.6644
"983",0,-8.31568,11.0581,-12.4532
"984",0,-8.39511,11.0048,-12.6844
"985",0,-8.52026,11.0844,-12.521
"986",0,-8.20727,11.0131,-12.6335
"987",0,-8.08577,11.1794,-12.423
"988",0,-8.22918,11.1406,-12.6192
"989",0,-8.28617,11.0834,-12.7129
"990",0,-8.34493,11.2443,-12.5537
"991",0,-8.19556,11.0494,-12.2478
"992",0,-8.10296,10.9672,-12.5301
"993",0,-8.36268,11.1726,-12.668
"994",0,-8.42605,10.9331,-12.6807
"995",0,-8.05654,10.9019,-12.846
"996",0,-8.42628,10.844,-12.5491
"997",0,-8.04199,10.7303,-12.7353
"998",0,-8.36558,11.1651,-12.5259
"999",0,-8.25237,10.9365,-12.56
"1000",0,-8.36883,11.2815,-12.6418
"1001",0,-8.24925,10.9912,-12.5413
"1002",0,-8.51066,11.211,-12.4344
"1003",0,-8.26639,11.134,-12.7557
"1004",0,-8.34353,10.9306,-12.6121
"1005",0,-8.28432,10.6081,-12.585
"1006",0,-8.01173,10.8513,-12.8118
"1007",0,-8.34283,10.8729,-12.5865
"1008",0,-8.2617,11.0231,-12.4519
"1009",0,-8.63278,10.8264,-12.4934
"1010",0,-8.2416,11.0721,-12.5901
"1011",0,-8.1762,10.8966,-12.915
"1012",0,-8.16448,10.8821,-12.5012
"1013",0,-8.20628,11.2849,-12.8549
"1014",0,-8.29301,11.2999,-12.3784
"1015",0,-8.16116,11.1545,-12.7598
"1016",0,-8.44231,10.9684,-12.5729
"1017",0,-8.4201,11.143,-12.4587
"1018",0,-8.41431,10.9031,-12.5563
"1019",0,-8.38414,11.247,-12.7073
"1020",0,-8.28829,11.1026,-12.9788
"1021",0,-8.50154,11.0964,-12.6757
"1022",0,-8.1596,10.9295,-12.4717
"1023",0,-7.9919,10.716,-12.7763
"1024",0,-8.358,10.8701,-12.7557
"1025",0,-8.01769,11.1239,-12.7952
"1026",0,-8.27265,10.9869,-12.5093
"1027",0,-8.22149,10.8517,-12.8011
"1028",0,-8.10359,10.9125,-12.3642
"1029",0,-8.07737,10.9572,-12.8211
"1030",0,-8.15614,11.0502,-12.6708
"1031",0,-8.11645,10.9895,-12.4476
"1032",0,-8.35099,11.234,-12.5131
"1033",0,-8.47697,10.8653,-12.4512
"1034",0,-8.18561,11.1413,-12.4838
"1035",0,-8.11303,11.1912,-12.6017
"1036",0,-8.23657,11.1279,-12.3496
"1037",0,-8.5287,11.2772,-12.4786
"1038",0,-8.43398,11.1908,-12.3253
"1039",0,-8.38999,11.1994,-12.617
"1040",0,-8.41665,10.9279,-12.673
"1041",0,-8.48696,11.3643,-12.4426
"1042",0,-8.37977,11.1579,-12.3714
"1043",0,-8.57643,11.2651,-12.7184
"1044",0,-8.34604,11.0026,-12.6211
"1045",0,-8.25731,11.1569,-12.7456
"1046",0,-8.20618,10.9668,-12.6818
"1047",0,-8.18189,10.9762,-12.6557
"1048",0,-8.61075,11.1062,-12.7315
"1049",0,-8.36358,11.1239,-12.5288
"1050",0,-8.15009,10.6469,-12.4069
"1051",0,-8.29623,11.051,-12.5562
"1052",0,-8.2554,10.9462,-12.5455
"1053",0,-8.19089,10.9169,-12.7516
"1054",0,-8.33778,10.8897,-12.7097
"1055",0,-8.28074,10.8829,-12.5645
"1056",0,-8.25346,11.0541,-12.4445
"1057",0,-8.14634,10.8993,-12.5707
"1058",0,-8.03816,11.1423,-12.4911
"1059",0,-8.33543,11.3102,-12.5555
"1060",0,-8.48337,10.9923,-12.6314
"1061",0,-8.09868,10.9301,-12.7594
"1062",0,-8.06577,10.9269,-12.4141
"1063",0,-8.39515,10.9827,-12.714
"1064",0,-8.45097,11.0815,-12.8445
"1065",0,-8.34567,10.9619,-12.7466
"1066",0,-8.37701,11.307,-12.8111
"1067",0,-8.27304,11.3124,-12.3506
"1068",0,-8.39058,10.944,-12.6294
"1069",0,-8.05008,11.5677,-12.5068
"1070",0,-8.16361,10.7804,-12.6539
"1071",0,-8.03462,11.0166,-12.925
"1072",0,-8.1002,11.0899,-12.7261
"1073",0,-8.24353,10.8698,-12.7007
"1074",0,-7.90784,10.9644,-12.5788
"1075",0,-8.37797,11.3021,-12.925
"1076",0,-8.24635,10.8614,-12.3301
"1077",0,-8.29778,11.1852,-12.4678
"1078",0,-8.19379,11.165,-12.3186
"1079",0,-8.2668,11.0423,-12.5615
"1080",0,-8.33155,11.2158,-12.954
"1081",0,-8.05407,11.0435,-12.7336
"1082",0,-8.20526,10.9525,-12.6027
"1083",0,-8.02541,10.9299,-12.5642
"1084",0,-8.46393,11.134,-12.8226
"1085",0,-8.31149,11.1182,-12.6353
"1086",0,-8.37781,10.8929,-12.4155
"1087",0,-8.10283,11.1047,-12.5868
"1088",0,-8.39129,11.1254,-12.6563
"1089",0,-8.13969,11.017,-12.6605
"1090",0,-8.32749,10.9881,-12.8141
"1091",0,-8.33361,11.0002,-12.6542
"1092",0,-8.32788,10.9205,-12.5055
"1093",0,-8.37736,11.1176,-12.6793
"1094",0,-8.19761,11.0022,-12.643
"1095",0,-8.4016,11.2911,-12.6883
"1096",0,-8.2019,11.2141,-12.186
"1097",0,-8.18564,10.9583,-12.6493
"1098",0,-8.41712,10.9466,-12.8766
"1099",0,-8.02156,10.8982,-12.5838
"1100",0,-8.04018,10.9539,-12.6853
"1101",0,-8.18376,10.947,-12.8763
"1102",0,-8.47061,11.3517,-12.3711
"1103",0,-8.35706,11.0569,-12.2849
"1104",0,-8.25289,11.088,-12.5348
"1105",0,-8.48236,11.002,-12.7377
"1106",0,-8.29267,11.0417,-12.7678
"1107",0,-8.237,11.0629,-12.6672
"1108",0,-8.12339,11.2613,-12.5261
"1109",0,-8.23138,11.0891,-12.7789
"1110",0,-8.2323,11.2934,-12.5223
"1111",0,-8.08332,10.8727,-12.7576
"1112",0,-8.26117,10.9346,-12.7775
"1113",0,-8.58643,10.8681,-12.6517
"1114",0,-8.19658,10.7228,-12.6685
"1115",0,-8.22964,11.24,-12.5348
"1116",0,-8.17807,10.8238,-12.4881
"1117",0,-8.55599,11.1433,-12.4461
"1118",0,-8.12311,10.8988,-12.5591
"1119",0,-8.14049,10.9294,-12.8312
"1120",0,-8.28669,10.7063,-12.5422
"1121",0,-8.22589,10.8735,-12.8818
"1122",0,-8.45358,10.8514,-12.4481
"1123",0,-8.31797,11.1984,-12.6616
"1124",0,-8.39628,11.4122,-12.5236
"1125",0,-8.04119,11.2555,-12.4428
"1126",0,-8.12006,11.0558,-12.6685
"1127",0,-7.97929,10.8388,-12.653
"1128",0,-8.11471,11.164,-12.7029
"1129",0,-8.29975,11.031,-12.4167
"1130",0,-8.1055,10.9405,-12.5425
"1131",0,-8.2231,11.2132,-12.5933
"1132",0,-8.55916,10.9569,-12.4177
"1133",0,-8.38231,11.2175,-12.5449
"1134",0,-8.23655,10.9614,-12.616
"1135",0,-8.1843,11.0257,-12.6357
"1136",0,-8.09553,11.359,-12.3097
"1137",0,-8.26334,11.0276,-12.5487
"1138",0,-8.12487,11.1367,-12.485
"1139",0,-8.58324,11.1589,-12.4958
"1140",0,-8.21565,10.9867,-12.4118
"1141",0,-8.22784,11.0747,-12.6994
"1142",0,-8.13637,10.9242,-12.8591
"1143",0,-8.27875,11.2869,-12.5001
"1144",0,-8.25577,10.9126,-12.3208
"1145",0,-8.25498,11.0857,-12.7816
"1146",0,-8.36818,10.8488,-12.4137
"1147",0,-8.09461,11.3248,-12.5251
"1148",0,-8.37841,11.235,-12.7055
"1149",0,-8.08824,11.0538,-12.7719
"1150",0,-8.15158,11.0314,-12.6124
"1151",0,-8.3044,10.9655,-12.6569
"1152",0,-8.21887,11.2975,-12.5176
"1153",0,-8.33162,11.0768,-12.5044
"1154",0,-8.05559,11.1224,-12.6749
"1155",0,-8.30598,11.0506,-12.6266
"1156",0,-8.31294,11.0896,-12.297
"1157",0,-8.26474,11.0938,-12.5642
"1158",0,-8.41407,11.2319,-12.573
"1159",0,-8.15938,10.9368,-12.809
"1160",0,-8.27698,11.2477,-12.6744
"1161",0,-8.09589,11.1991,-12.7458
"1162",0,-8.31996,10.8383,-12.5783
"1163",0,-8.32321,10.9538,-12.5637
"1164",0,-8.15115,11.0769,-12.4917
"1165",0,-8.24302,11.0133,-12.4668
"1166",0,-8.28812,11.0386,-12.4884
"1167",0,-8.08316,11.1931,-12.7137
"1168",0,-8.04674,11.014,-12.4804
"1169",0,-8.36595,11.2735,-12.6495
"1170",0,-8.2766,11.2424,-12.4969
"1171",0,-8.19133,10.9121,-12.9212
"1172",0,-8.22903,10.9971,-12.8347
"1173",0,-8.30557,10.9407,-12.475
"1174",0,-8.27541,11.3419,-12.7432
"1175",0,-8.0974,11.129,-12.8471
"1176",0,-8.07399,10.9689,-12.7661
"1177",0,-8.39673,10.9079,-12.5696
"1178",0,-8.26457,10.8596,-12.6274
"1179",0,-8.26347,11.4086,-12.7449
"1180",0,-8.25795,10.9532,-12.2848
"1181",0,-8.14553,11.0238,-12.6525
"1182",0,-8.42947,11.0205,-12.4935
"1183",0,-8.53697,11.414,-12.5889
"1184",0,-8.14875,11.0062,-12.5491
"1185",0,-8.22949,11.294,-12.7925
"1186",0,-8.37603,11.0587,-12.5663
"1187",0,-8.29139,10.8394,-12.7473
"1188",0,-8.11958,10.9005,-12.483
"1189",0,-8.17688,10.6146,-12.5436
"1190",0,-8.28708,10.9034,-12.7457
"1191",0,-8.27255,10.8922,-12.9972
"1192",0,-8.14052,10.8525,-12.7878
"1193",0,-8.34737,10.8937,-12.8561
"1194",0,-8.49194,11.2429,-12.7338
"1195",0,-8.48798,11.1894,-12.7541
"1196",0,-8.39921,11.1222,-12.3674
"1197",0,-8.21343,11.1011,-12.4735
"1198",0,-7.96502,11.0243,-12.6582
"1199",0,-8.2039,11.1405,-12.6048
"1200",0,-8.27881,11.2375,-12.584
"1201",0,-8.0527,11.0043,-12.7237
"1202",0,-8.15658,10.9543,-12.773
"1203",0,-8.17873,11.0939,-12.7281
"1204",0,-8.12383,11.0534,-12.803
"1205",0,-7.97959,11.1714,-12.549
"1206",0,-8.25576,10.9841,-12.4484
"1207",0,-8.29405,10.7766,-12.6442
"1208",0,-8.38276,10.9974,-12.4087
"1209",0,-8.08957,10.9499,-12.7131
"1210",0,-8.29497,11.0184,-12.4812
"1211",0,-8.14971,10.9843,-12.6588
"1212",0,-8.27482,10.916,-12.45
"1213",0,-8.01693,11.0094,-12.6286
"1214",0,-8.17351,11.0267,-12.7363
"1215",0,-8.15529,10.8698,-12.6658
"1216",0,-8.38473,10.9658,-12.6828
"1217",0,-7.99585,10.9167,-12.5594
"1218",0,-8.39219,11.0303,-12.5599
"1219",0,-8.37622,11.0751,-12.8734
"1220",0,-8.18109,11.1615,-12.612
"1221",0,-8.33527,11.2452,-12.5092
"1222",0,-8.33629,10.8997,-12.7977
"1223",0,-8.35928,10.9889,-12.6831
"1224",0,-8.32683,11.2031,-12.8037
"1225",0,-8.24814,10.996,-12.5466
"1226",0,-8.35932,11.1095,-12.6434
"1227",0,-8.44888,10.9853,-12.4017
"1228",0,-8.42136,11.2618,-12.6886
"1229",0,-8.09994,11.0426,-12.6555
"1230",0,-8.16869,10.7324,-12.5775
"1231",0,-8.17897,11.066,-12.724
"1232",0,-8.29933,10.9878,-12.8488
"1233",0,-8.15458,10.8827,-12.5274
"1234",0,-8.39217,11.012,-12.5637
"1235",0,-8.09611,11.127,-12.4302
"1236",0,-8.06838,11.4384,-12.6374
"1237",0,-8.30375,11.0369,-12.2101
"1238",0,-8.43017,11.1517,-12.4863
"1239",0,-7.95203,11.1492,-12.1728
"1240",0,-8.46522,11.0908,-12.62
"1241",0,-8.16228,11.229,-12.4792
"1242",0,-7.9745,10.9747,-12.2535
"1243",0,-8.02481,10.8117,-12.6846
"1244",0,-8.33944,10.8367,-12.7195
"1245",0,-8.1175,11.1074,-12.5116
"1246",0,-8.64216,10.8993,-12.7514
"1247",0,-8.44681,11.2151,-12.5756
"1248",0,-8.35527,10.9723,-12.4158
"1249",0,-8.13306,11.2201,-12.503
"1250",0,-8.19213,11.0641,-12.9628
"1251",0,-8.32355,10.8192,-12.7339
"1252",0,-8.26164,11.3128,-12.5138
"1253",0,-8.23367,11.1149,-12.6459
"1254",0,-8.56354,11.0951,-12.5954
"1255",0,-8.25621,11.2694,-12.6303
"1256",0,-8.1977,11.3317,-12.4785
"1257",0,-8.27661,11.2141,-12.5622
"1258",0,-8.28008,11.1626,-12.4377
"1259",0,-8.27005,10.8972,-12.3156
"1260",0,-8.34644,11.0831,-12.7379
"1261",0,-8.2716,11.1186,-12.5805
"1262",0,-8.18452,10.9034,-12.4627
"1263",0,-8.0902,10.9347,-12.4391
"1264",0,-8.29097,11.1,-12.5372
