"","TrueCoef","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf","MCMC.mode"
"beta[27]",0,0,0,0,3.90067792225e-05,0.00286743509120983,NA,1.03457459623982e-05,0.4,76818,-0.000151770514045035,1.05911567648978,0
"beta[28]",0,0,0,0,-1.549379875e-05,0.00181128647408805,NA,6.40386474249664e-06,0.4,80000,-9.36070698441038e-05,1.0466491091809,0
"beta[29]",0,0,0,0,9.807041375e-06,0.0018873427784425,NA,6.67276438530201e-06,0.4,80000,-6.60044266596889e-05,1.06938777094924,0
"beta[30]",0,0,0,0,-5.150314125e-05,0.00337726484286308,NA,1.1940434361256e-05,0.4,80000,-0.000208052978563141,1.05843370051316,0
"beta[31]",0,0,0,0,0.00010056644525,0.00471496939635259,NA,1.70999161685155e-05,0.4,76027,-0.000512980919917376,1.02160492976044,0
"beta[32]",0,0,0,0,-1.400012875e-05,0.00150617570693673,NA,5.32513528016674e-06,0.4,80000,-6.53498699286674e-05,1.12121156476457,0
"beta[33]",0,0,0,0,0.000628996899375,0.0143616551204524,NA,5.54328657268167e-05,0.4,67123,-0.00190609661402025,1.00155325044573,0
"beta[34]",0,0,0,0,-1.6789522375e-05,0.00187530574411838,NA,6.63020704232083e-06,0.4,80000,-9.5095162373731e-05,1.13059314806768,0
"beta[35]",0,0,0,0,-5.29634e-06,0.00124590711824134,NA,4.4049468601859e-06,0.4,80000,-8.17438068615102e-05,1.16138716580245,0
"beta[36]",0,0,0,0,-0.0001035803125,0.00481292908051706,NA,1.72387256140504e-05,0.4,77949,-0.000435853227657545,1.01140953976581,0
"beta[37]",0,0,0,0,1.04473475e-06,0.00131503472708455,NA,4.64934986508712e-06,0.4,80000,-4.79313338801568e-05,1.05671761617693,0
"beta[38]",0,0,0,0,3.082607625e-06,0.000741799208573409,NA,2.62265625330586e-06,0.4,80000,-1.77825142540515e-05,1.10942221815108,0
"beta[39]",0,0,0,0,-5.87714875e-06,0.000912921529436228,NA,3.2276650207778e-06,0.4,80000,-4.62906742562701e-05,1.07149494186846,0
"beta[40]",0,0,0,0,-7.229572125e-06,0.00138175092074297,NA,4.8852272298409e-06,0.4,80000,-3.57636585602967e-05,1.03335112630707,0
"beta[41]",0,0,0,0,1.2367841825e-05,0.00119565251300587,NA,4.2272699994459e-06,0.4,80000,-7.82825008323589e-05,1.03600943811207,0
"beta[42]",0,0,0,0,6.099415625e-06,0.00174005268404152,NA,6.36933583456805e-06,0.4,74634,-5.27177576811215e-05,1.12240107071845,0
"beta[43]",0,0,0,0,-6.3274633875e-05,0.00353589548991502,NA,1.25012783924296e-05,0.4,80000,-0.000297005743584538,1.03819319909893,0
"beta[44]",0,0,0,0,1.309042875e-05,0.00163775920685628,NA,5.79035320559388e-06,0.4,80000,-4.85150301909972e-05,1.02599995919525,0
"beta[45]",0,0,0,0,1.5266190375e-05,0.00170659049477851,NA,6.03370855783198e-06,0.4,80000,-0.000103808916800117,1.06423171639755,0
"beta[46]",0,0,0,0,3.938790025e-05,0.00280725098611799,NA,9.92513104388206e-06,0.4,80000,-0.000209148737768216,1.07229501182611,0
"beta[47]",0,0,0,0,3.3629334875e-05,0.00242765608848827,NA,8.58306041279487e-06,0.4,80000,-0.000150629718158291,1.00610682941248,0
"beta[48]",0,0,0,0,-0.0002315858858375,0.00748152062600772,NA,2.78109877545929e-05,0.4,72368,-0.00104795705045384,1.00155436171143,0
"beta[49]",0,0,0,0,-1.083195875e-05,0.00162336427141253,NA,5.73945942325887e-06,0.4,80000,-6.85811504685725e-05,1.00551434100636,0
"beta[50]",0,0,0,0,3.165636675e-05,0.00271627645325583,NA,9.73688090576232e-06,0.4,77823,0.00761505698139112,1.0129284747416,0
"beta[51]",0,0,0,0,-5.3875463875e-05,0.00328170016249672,NA,1.16025621936105e-05,0.4,80000,-0.000282738984576335,1.01553476166641,0
"beta[52]",0,0,0,0,0.0006959077968125,0.0136171469836756,NA,5.23664851517073e-05,0.4,67618,-0.00195324093105145,1.00280491596572,0
"beta[53]",0,0,0,0,7.898662225e-06,0.0014508174929562,NA,5.12941443766549e-06,0.4,80000,-5.94936825634022e-05,1.03962960153018,0
"beta[54]",0,0,0,0,-1.173354475e-05,0.00156589754693544,NA,5.53628387040707e-06,0.4,80000,-8.29239340757349e-05,1.02368172270039,0
"beta[55]",0,0,0,0,-1.1979143125e-05,0.0016510500511645,NA,5.83734343628361e-06,0.4,80000,-3.52799762015136e-05,1.11130834228258,0
"beta[56]",0,0,0,0,1.4066467875e-05,0.00146910016797356,NA,5.41991740506251e-06,0.4,73471,-0.000104925413494472,1.07744208775005,0
"beta[57]",0,0,0,0,-1.9622600375e-05,0.00193369955912656,NA,6.83666035517832e-06,0.4,80000,-0.000110473006118149,1.04966561559111,0
"beta[58]",0,0,0,0,5.920936e-06,0.00136578628539511,NA,4.71228791450699e-06,0.3,84004,-2.82693098249931e-05,1.04500160856937,0
"beta[59]",0,0,0,0,-3.928071e-05,0.00258659383809295,NA,9.14499021545335e-06,0.4,80000,-0.000214945856410384,1.01034853601527,0
"beta[60]",0,0,0,0,1.517190575e-06,0.00115271684003055,NA,4.07546947186781e-06,0.4,80000,-3.56661142856619e-05,1.06540308340152,0
"beta[61]",0,0,0,0,0.000236675286,0.0078236616639873,NA,2.83476202642327e-05,0.4,76171,-0.000905780443489929,1.01752797122672,0
"beta[62]",0,0,0,0,2.848665625e-06,0.00118605623605112,NA,4.19334203690232e-06,0.4,80000,-2.29864307801967e-05,1.06248856926237,0
"beta[63]",0,0,0,0,-3.344274425e-06,0.00132570092323634,NA,4.6196717569042e-06,0.3,82351,-5.81688151254052e-05,1.10401202941702,0
"beta[64]",0,0,0,0,2.96398725e-05,0.00240091074729719,NA,8.48850135218776e-06,0.4,80000,-0.000162632204697774,1.01548021365062,0
"beta[65]",0,0,0,0,6.8841687e-05,0.00409257979649617,NA,1.45407500734146e-05,0.4,79217,-0.000283088556981589,1.02365704752081,0
"beta[66]",0,0,0,0,-2.0632034e-05,0.00197919853323708,NA,6.99752352083267e-06,0.4,80000,-0.000134585869700065,1.02457169396943,0
"beta[67]",0,0,0,0,2.1574320375e-05,0.00201221897984277,NA,7.11426842939547e-06,0.4,80000,-0.000117330979713565,1.06603074338766,0
"beta[68]",0,0,0,0,-3.2445293875e-05,0.00232802628200916,NA,8.23081585394672e-06,0.4,80000,-0.000179044063933491,1.01369693124808,0
"beta[69]",0,0,0,0,-0.00015120183875,0.00613956011947151,NA,2.2625451118475e-05,0.4,73634,-0.000569988096012486,1.00415053238069,0
"beta[70]",0,0,0,0,2.076681375e-06,0.000923115199846583,NA,3.26370508813908e-06,0.4,80000,-3.18528066983212e-05,1.06119539452925,0
"beta[71]",0,0,0,0,-4.9405427625e-05,0.0030896865725293,NA,1.09236916358817e-05,0.4,80000,-0.000255865827197197,1.08336814357831,0
"beta[72]",0,0,0,0,-6.2952606625e-05,0.00340709129877123,NA,1.24233451726969e-05,0.4,75213,-0.000352997678524024,1.03993314758923,0
"beta[73]",0,0,0,0,1.8171365e-05,0.00178342686687726,NA,6.30536615659471e-06,0.4,80000,-9.73572795206769e-05,1.08392833390547,0
"beta[74]",0,0,0,0,2.8344862625e-05,0.0027882542582591,NA,9.85796746843422e-06,0.4,80000,-0.000103803568477836,1.07197916521096,0
"beta[75]",0,0,0,0,1.665579370625e-05,0.00194200317937632,NA,6.86601808611458e-06,0.4,80000,-9.79465796094852e-05,1.18523914505982,0
"beta[76]",0,0,0,0,-1.1612629125e-05,0.00135842573706205,NA,4.82644653308901e-06,0.4,79217,-3.00168472683818e-05,1.07048644461765,0
"beta[77]",0,0,0,0,-0.00010267400325,0.00518354841326562,NA,1.81105610878895e-05,0.3,81920,-0.000389121013735849,1.02466056879417,0
"beta[78]",0,0,0,0,-2.7448112e-05,0.00225375626479805,NA,7.96823168990156e-06,0.4,80000,-0.000104541351782698,1.02564743793131,0
"beta[79]",0,0,0,0,8.888040625e-05,0.00443034871682993,NA,1.60228441771369e-05,0.4,76453,-0.000375614282446415,1.01447810337161,0
"beta[80]",0,0,0,0,0.00021500357025,0.0076664464174617,NA,2.86604119897943e-05,0.4,71552,0.0204510224363596,1.00972990180438,0
