"","beta[115]","beta[161]"
"102106",0,-3.48608
"102107",0,-3.28212
"102108",0,-3.51489
"102109",0,-3.51549
"102110",0,-3.42121
"102111",0,-3.1719
"102112",0,-3.21712
"102113",0,-2.98112
"102114",0,-2.97763
"102115",0,-2.93277
"102116",0,-3.02698
"102117",0,-3.06362
"102118",0,-3.08814
"102119",0,-3.05529
"102120",0,-3.04544
"102121",0,-3.05977
"102122",0,-3.20295
"102123",0,-3.03013
"102124",0,-2.99839
"102125",0,-3.02076
"102126",0,-2.95056
"102127",0,-3.20758
"102128",0,-3.23795
"102129",0,-2.90074
"102130",0,-3.13815
"102131",0,-3.14457
"102132",0,-2.84968
"102133",0,-3.15143
"102134",0,-3.14854
"102135",0,-3.18495
"102136",0,-2.98293
"102137",0,-3.03939
"102138",0,-3.02998
"102139",0,-3.00456
"102140",0,-3.14941
"102141",0,-2.95345
"102142",0,-3.07348
"102143",0,-3.13505
"102144",0,-3.08832
"102145",0,-2.95636
"102146",0,-3.07535
"102147",0,-3.0792
"102148",0,-3.18861
"102149",-0.0689035,-3.25753
"102150",0,-3.29687
"102151",0,-2.99276
"102152",0,-3.05579
"102153",0,-3.01621
"102154",0,-3.12918
"102155",0,-3.00403
"102156",0,-2.9977
"102157",0,-3.12626
"102158",0,-2.96587
"102159",0,-3.23688
"102160",0,-3.19005
"102161",0,-3.28869
"102162",0,-3.1179
"102163",0,-2.99083
"102164",0,-3.17554
"102165",0,-3.01998
"102166",0,-2.8728
"102167",0,-3.20217
"102168",0,-3.17264
"102169",0,-3.16504
"102170",0,-3.11815
"102171",0,-3.12542
"102172",0,-3.0702
"102173",0,-3.04796
"102174",0,-2.97339
"102175",0,-2.97484
"102176",0,-3.28642
"102177",0,-2.95778
"102178",0,-3.03305
"102179",0,-3.08222
"102180",0,-3.16951
"102181",0,-3.18589
"102182",0,-3.18545
"102183",0,-3.11458
"102184",0,-3.04273
"102185",0,-3.10103
"102186",0,-3.11995
"102187",0,-3.08909
"102188",0,-3.08892
"102189",0,-3.09849
"102190",0,-3.05083
"102191",0,-3.14872
"102192",0,-2.93308
"102193",0,-2.83654
"102194",0,-2.80134
"102195",0,-2.87905
"102196",0,-2.98314
"102197",0,-3.12511
"102198",0,-3.04069
"102199",0,-3.08797
"102200",0,-3.11604
"102201",0,-3.07472
"102202",0,-3.05205
"102203",0,-3.23736
"102204",0,-3.22543
"102205",0,-3.40463
"102206",0,-3.22136
"102207",0,-3.32695
"102208",0,-3.1556
"102209",0,-3.13495
"102210",0,-2.90955
"102211",0,-3.24974
"102212",0,-2.95912
"102213",0,-3.10022
"102214",0,-3.03602
"102215",0,-3.04609
"102216",0,-2.73655
"102217",0,-2.69276
"102218",0,-2.80226
"102219",0,-2.72817
"102220",0,-2.59985
"102221",0,-2.58104
"102222",0,-2.56982
"102223",0,-2.59336
"102224",0,-2.70156
"102225",0,-2.84734
"102226",0,-2.98505
"102227",0,-2.93346
"102228",0,-3.11352
"102229",0,-3.23488
"102230",0,-3.28606
"102231",0,-2.93193
"102232",0,-3.2473
"102233",0,-2.93591
"102234",0,-2.94559
"102235",0,-3.15431
"102236",0,-2.9891
"102237",0,-3.1783
"102238",0,-3.15172
"102239",0,-3.17166
"102240",0,-3.11363
"102241",0,-3.18054
"102242",0,-3.22535
"102243",0,-3.06916
"102244",0,-3.20044
"102245",0,-3.0177
"102246",0,-2.99829
"102247",0,-2.77728
"102248",0,-2.965
"102249",0,-3.21892
"102250",0,-2.98274
"102251",0,-2.99348
"102252",0,-3.01674
"102253",0,-2.98731
"102254",0,-3.20931
"102255",0,-2.93193
"102256",0,-2.8445
"102257",0,-3.13686
"102258",0,-3.05113
"102259",0,-3.03333
"102260",0,-3.09201
"102261",0,-2.99058
"102262",0,-2.92682
"102263",0,-3.2387
"102264",-0.280499,-3.26118
"102265",-0.489808,-3.44431
"102266",-0.350312,-3.36995
"102267",-0.353962,-3.37636
"102268",-0.596822,-3.42489
"102269",-0.382413,-3.48662
"102270",-0.515559,-3.60519
"102271",-0.489198,-3.50934
"102272",-0.364953,-3.70426
"102273",-0.555146,-3.42309
"102274",-0.582205,-3.59204
"102275",-0.540404,-3.57414
"102276",-0.49563,-3.47367
"102277",-0.358907,-3.52766
"102278",-0.433035,-3.28763
"102279",0,-3.24288
"102280",0,-3.06971
"102281",0,-3.17337
"102282",0,-3.09229
"102283",0,-3.088
"102284",0,-3.07655
"102285",0,-3.13555
"102286",0,-2.94558
"102287",0,-2.97833
"102288",0,-2.98103
"102289",0,-3.13505
"102290",0,-3.05277
"102291",0,-3.03926
"102292",0,-2.92787
"102293",0,-2.82754
"102294",0,-3.20624
"102295",0,-3.2176
"102296",0,-2.90405
"102297",0,-3.11561
"102298",0,-3.0988
"102299",0,-2.97027
"102300",0,-3.17295
"102301",0,-2.92567
"102302",0,-3.24186
"102303",0,-3.08876
"102304",0,-3.0059
"102305",0,-3.16966
"102306",0,-3.32362
"102307",0,-3.13981
"102308",0,-3.11031
"102309",0,-3.14752
"102310",0,-3.18993
"102311",0,-3.17568
"102312",0,-3.2442
"102313",0,-3.25777
"102314",0,-3.27422
"102315",0,-3.13021
"102316",0,-3.10927
"102317",0,-3.21671
"102318",0,-3.15824
"102319",0,-2.97
"102320",0,-2.97353
"102321",0,-2.93599
"102322",0,-3.29158
"102323",0,-3.14205
"102324",0,-3.16924
"102325",0,-2.96452
"102326",0,-2.98482
"102327",0,-3.03425
"102328",0,-3.02628
"102329",0,-3.00283
"102330",0,-2.98843
"102331",0,-3.00588
"102332",0,-3.03474
"102333",0,-3.17486
"102334",0,-3.23702
"102335",0,-3.07182
"102336",0,-3.13262
"102337",0,-3.15964
"102338",0,-3.20078
"102339",0,-3.32578
"102340",0,-2.97971
"102341",0,-3.10268
"102342",0,-3.10721
"102343",0,-3.09499
"102344",0,-3.32303
"102345",0,-3.10011
"102346",0,-3.30536
"102347",0,-2.97115
"102348",0,-3.09121
"102349",0,-3.0625
"102350",0,-3.18351
"102351",0,-3.17677
"102352",0,-3.21953
"102353",0,-3.07843
"102354",0,-3.02776
"102355",0,-3.07729
"102356",0,-3.1423
"102357",0,-3.01934
"102358",0,-3.13591
"102359",0,-3.11174
"102360",0,-2.95548
"102361",0,-2.77914
"102362",0,-2.64934
"102363",0,-2.93716
"102364",0,-3.09165
"102365",0,-3.03418
"102366",0,-3.01496
"102367",0,-3.05703
"102368",0,-3.16298
"102369",0,-3.08729
"102370",0,-3.16793
"102371",0,-3.1663
"102372",0,-3.13308
"102373",0,-3.17343
"102374",0,-2.95073
"102375",0,-3.24898
"102376",0,-2.98126
"102377",0,-3.10184
"102378",0,-3.10934
"102379",0,-3.1537
"102380",0,-3.17419
"102381",0,-3.15899
"102382",0,-2.97695
"102383",0,-2.99977
"102384",0,-2.89221
"102385",0,-2.73922
"102386",0,-2.88582
"102387",0,-3.3238
"102388",0,-3.08922
"102389",0,-3.11412
"102390",0,-3.09042
"102391",0,-2.95346
"102392",0,-2.95599
"102393",0,-3.01622
"102394",0,-3.08058
"102395",0,-3.1435
"102396",0,-2.98316
"102397",0,-2.81358
"102398",0,-2.80528
"102399",0,-2.49769
"102400",0,-2.70406
"102401",0,-2.42655
"102402",0,-2.78526
"102403",0,-3.29667
"102404",0,-3.12561
"102405",0,-3.13148
"102406",0,-2.99096
"102407",0,-3.06669
"102408",0,-3.15081
"102409",0,-3.05568
"102410",0,-3.08323
"102411",0,-3.07897
"102412",0,-3.15538
"102413",0,-3.05658
"102414",0,-2.93294
"102415",0,-2.93797
"102416",0,-3.10272
"102417",0,-3.11938
"102418",0,-3.1438
"102419",0,-3.2883
"102420",0,-3.19731
"102421",0,-3.14148
"102422",0,-2.90857
"102423",0,-3.19051
"102424",0,-3.20091
"102425",0,-3.21468
"102426",0,-3.26837
"102427",0,-3.27948
"102428",0,-3.29532
"102429",0,-3.18827
"102430",0,-3.18002
"102431",0,-3.14352
"102432",0,-3.09596
"102433",0,-3.0567
"102434",0,-3.25186
"102435",0,-3.063
"102436",0,-3.01686
"102437",0,-3.05054
"102438",0,-3.11904
"102439",0,-3.03184
"102440",0,-3.00399
"102441",0,-3.10604
"102442",0,-3.08275
"102443",0,-3.14729
"102444",0,-3.1497
"102445",0,-3.06268
"102446",0,-3.07913
"102447",0,-3.09104
"102448",0,-3.0806
"102449",0,-3.23565
"102450",0,-2.9254
"102451",0,-3.06699
"102452",0,-3.17669
"102453",0,-3.35139
"102454",0,-3.05036
"102455",0,-3.03442
"102456",0,-3.06773
"102457",0,-3.0801
"102458",0,-3.05446
"102459",0,-3.08946
"102460",0,-3.08722
"102461",0,-3.18642
"102462",0,-2.9776
"102463",0,-2.95402
"102464",0,-3.15778
"102465",0,-3.04628
"102466",0,-3.14267
"102467",0,-2.8247
"102468",0,-2.92473
"102469",0,-2.93115
"102470",0,-3.19282
"102471",0,-2.98485
"102472",0,-2.90287
"102473",0,-3.12612
"102474",0,-3.15753
"102475",0,-3.14218
"102476",0,-3.28281
"102477",0,-2.97238
"102478",0,-3.25802
"102479",0,-3.07275
"102480",0,-3.12631
"102481",0,-3.08715
"102482",0,-2.89801
"102483",0,-2.77675
"102484",0,-3.35047
"102485",0,-3.29433
"102486",0,-3.13613
"102487",0,-3.0242
"102488",0,-2.95877
"102489",0,-2.82316
"102490",0,-2.58321
"102491",0,-3.07165
"102492",0,-3.15044
"102493",0,-3.14334
"102494",0,-3.00125
"102495",0,-3.14982
"102496",0,-3.08579
"102497",0,-3.02447
"102498",0,-3.27051
"102499",0,-3.16211
"102500",0,-3.04339
"102501",0,-2.98616
"102502",0,-2.98615
"102503",0,-3.00442
"102504",0,-3.18665
"102505",0,-3.20118
"102506",0,-3.26899
"102507",0,-3.2572
"102508",0,-2.8948
"102509",0,-2.99158
"102510",0,-2.90256
"102511",0,-3.28003
"102512",0,-3.38821
"102513",0,-3.43102
"102514",0,-3.46408
"102515",0,-3.46458
"102516",0,-3.4662
"102517",0,-3.31317
"102518",0,-3.18978
"102519",0,-3.13654
"102520",0,-3.19286
"102521",0,-3.32471
"102522",0,-3.40631
"102523",0,-3.19759
"102524",0,-3.01887
"102525",0,-3.03267
"102526",0,-3.09638
"102527",0,-3.09034
"102528",0,-3.33505
"102529",0,-3.29403
"102530",0,-2.91494
"102531",0,-2.82668
"102532",0,-3.2965
"102533",0,-2.89739
"102534",0,-2.91326
"102535",0,-2.95651
"102536",0,-3.16423
"102537",0,-3.46923
"102538",0,-3.25275
"102539",0,-2.907
"102540",0,-2.83196
"102541",0,-2.60792
"102542",0,-2.56212
"102543",0,-2.86239
"102544",0,-2.44059
"102545",0,-2.41273
"102546",0,-2.61086
"102547",0,-2.40399
"102548",0,-2.36247
"102549",0,-2.29111
"102550",0,-2.2679
"102551",0,-2.27882
"102552",0,-2.29747
"102553",0,-2.59593
"102554",0,-2.43454
"102555",0,-2.6423
"102556",0,-2.59897
"102557",0,-2.50301
"102558",0,-2.65397
"102559",0,-2.93546
"102560",0,-3.00889
"102561",0,-3.04607
"102562",0,-2.92449
"102563",0,-3.14167
"102564",0,-2.98495
"102565",0,-2.97492
"102566",0,-3.06038
"102567",0,-2.83545
"102568",0,-2.94233
"102569",0,-3.01719
"102570",0,-2.94488
"102571",0,-3.28581
"102572",0,-3.15731
"102573",0,-3.17645
"102574",0,-3.21177
"102575",0,-3.19257
"102576",0,-3.10144
"102577",0,-3.15627
"102578",0,-3.00533
"102579",0,-3.1956
"102580",0,-3.0962
"102581",0,-3.22606
"102582",0,-3.26418
"102583",0,-2.79909
"102584",0,-2.70726
"102585",0,-2.71969
"102586",0,-2.96609
"102587",0,-2.98055
"102588",0,-2.94514
"102589",0,-3.21699
"102590",0,-3.19665
"102591",0,-2.95553
"102592",0,-3.16302
"102593",0,-3.137
"102594",0,-3.047
"102595",0,-3.09324
"102596",0,-3.22737
"102597",0,-3.23626
"102598",0,-2.86807
"102599",0,-3.19611
"102600",0,-3.24862
"102601",0,-3.15316
"102602",0,-3.03534
"102603",0,-2.77531
"102604",0,-2.96169
"102605",-0.357146,-3.31349
"102606",-0.373677,-3.60232
"102607",-0.304481,-3.35244
"102608",-0.47201,-3.35647
"102609",0,-3.27982
"102610",0,-3.12704
"102611",0,-3.01104
"102612",0,-3.2049
"102613",0,-3.16501
"102614",0,-3.06552
"102615",0,-3.15453
"102616",0,-3.19654
"102617",0,-2.97387
"102618",0,-3.24943
"102619",0,-3.24902
"102620",0,-3.252
"102621",0,-3.16277
"102622",0,-2.96857
"102623",0,-3.24639
"102624",0,-3.40633
"102625",0,-2.99004
"102626",0,-3.04466
"102627",0,-3.02116
"102628",0,-3.12261
"102629",0,-3.13356
"102630",0,-3.06865
"102631",0,-2.99219
"102632",0,-3.03371
"102633",0,-3.13006
"102634",0,-3.03396
"102635",0,-3.29347
"102636",0,-3.28999
"102637",0,-2.98809
"102638",0,-3.13334
"102639",0,-3.20587
"102640",0,-3.26495
"102641",0,-3.25981
"102642",0,-3.20946
"102643",0,-3.04647
"102644",0,-3.11504
"102645",0,-3.1524
"102646",0,-3.15269
"102647",0,-3.06306
"102648",0,-3.08898
"102649",0,-2.967
"102650",0,-3.2526
"102651",0,-3.11948
"102652",0,-3.14537
"102653",0,-3.21375
"102654",0,-2.91875
"102655",0,-3.42563
"102656",0,-3.43255
"102657",0,-3.44637
"102658",0,-3.26216
"102659",0,-3.31666
"102660",0,-3.12715
"102661",0,-3.161
"102662",0,-3.08641
"102663",0,-3.13309
"102664",0,-2.93545
"102665",0,-3.14451
"102666",0,-3.15443
"102667",0,-2.95551
"102668",0,-3.1105
"102669",0,-2.95835
"102670",0,-3.21251
"102671",0,-2.86468
"102672",0,-2.81523
"102673",0,-3.02597
"102674",0,-3.12991
"102675",0,-2.8999
"102676",0,-3.11664
"102677",0,-3.07203
"102678",0,-3.12119
"102679",0,-2.99512
"102680",0,-3.18554
"102681",0,-3.01799
"102682",0,-2.86507
"102683",0,-2.85494
"102684",0,-3.38209
"102685",0,-2.81481
"102686",0,-2.89406
"102687",0,-2.98961
"102688",0,-2.96563
"102689",0,-2.89233
"102690",0,-2.8032
"102691",0,-3.13958
"102692",0,-3.08828
"102693",0,-3.09214
"102694",0,-3.07375
"102695",0,-3.31923
"102696",0,-3.30385
"102697",0,-3.21485
"102698",0,-2.97686
"102699",0,-3.19698
"102700",0,-3.26046
"102701",0,-3.00207
"102702",0,-2.99956
"102703",0,-3.13343
"102704",0,-3.2301
"102705",0,-3.07203
"102706",0,-3.07162
"102707",0,-2.96978
"102708",0,-3.0677
"102709",0,-2.97288
"102710",0,-3.16814
"102711",0,-2.70957
"102712",0,-3.38112
"102713",0,-3.30231
"102714",0,-3.31884
"102715",0,-3.34746
"102716",0,-3.04396
"102717",0,-3.07763
"102718",0,-2.99325
"102719",0,-2.93399
"102720",0,-2.94293
"102721",0,-2.80457
"102722",0,-2.8371
"102723",0,-3.28859
"102724",0,-3.02459
"102725",0,-2.90313
"102726",0,-2.92259
"102727",0,-2.90526
"102728",0,-2.8571
"102729",0,-3.22618
"102730",0,-3.19889
"102731",0,-3.27774
"102732",0,-3.29814
"102733",0,-2.89277
"102734",0,-2.90028
"102735",0,-2.93478
"102736",0,-3.02936
"102737",0,-3.10168
"102738",0,-3.00607
"102739",0,-3.01597
"102740",0,-3.21849
"102741",0,-3.0931
"102742",0,-2.94946
"102743",0,-3.12928
"102744",0,-2.97215
"102745",0,-2.9949
"102746",0,-3.21268
"102747",0,-3.19706
"102748",0,-2.82628
"102749",0,-2.92623
"102750",0,-3.05108
"102751",0,-3.16135
"102752",0,-3.16519
"102753",0,-3.20548
"102754",0,-3.17234
"102755",0,-3.15855
"102756",0,-3.0384
"102757",0,-3.03001
"102758",0,-3.07276
"102759",0,-3.14177
"102760",0,-2.99944
"102761",0,-3.12222
"102762",0,-3.00253
"102763",0,-2.89417
"102764",0,-3.01735
"102765",0,-3.04331
"102766",0,-3.21786
"102767",0,-3.13291
"102768",0,-3.18659
"102769",0,-3.2751
"102770",0,-3.09253
"102771",0,-3.27664
"102772",0,-3.20962
"102773",0,-3.04087
"102774",0,-3.1561
"102775",0,-3.02589
"102776",0,-3.27771
"102777",0,-3.17816
"102778",0,-3.17357
"102779",0,-3.07575
"102780",0,-3.09055
"102781",0,-2.99589
"102782",0,-2.95283
"102783",0,-2.80887
"102784",0,-2.81538
"102785",0,-3.30274
"102786",0,-3.06153
"102787",0,-3.01667
"102788",0,-3.07998
"102789",0,-2.97699
"102790",0,-3.07366
"102791",0,-3.15554
"102792",0,-3.06561
"102793",0,-3.05059
"102794",0,-3.22315
"102795",0,-3.14845
"102796",0,-3.12187
"102797",0,-3.15364
"102798",0,-3.12665
"102799",0,-3.08028
"102800",0,-2.96086
"102801",0,-3.09917
"102802",0,-3.08716
"102803",0,-3.08098
"102804",0,-3.14009
"102805",0,-3.07151
"102806",0,-2.74791
"102807",0,-3.36123
"102808",0,-3.39499
"102809",0,-2.72454
"102810",0,-2.605
"102811",0,-3.09724
"102812",0,-3.12396
"102813",0,-3.19558
"102814",0,-3.04072
"102815",0,-3.17455
"102816",0,-3.09767
"102817",0,-3.22272
"102818",0,-3.14418
"102819",0,-3.21748
"102820",0,-3.33801
"102821",0,-3.39565
"102822",0,-2.9057
"102823",0,-2.97514
"102824",0,-2.89941
"102825",0,-3.12592
"102826",0,-2.97645
"102827",0,-3.0054
"102828",0,-3.10124
"102829",0,-3.07649
"102830",0,-3.06892
"102831",0,-3.23519
"102832",0,-3.25783
"102833",0,-3.28267
"102834",0,-2.95811
"102835",0,-2.96157
"102836",0,-2.89967
"102837",0,-2.83565
"102838",0,-3.06943
"102839",0,-3.16372
"102840",0.00412287,-3.21702
"102841",0,-2.79455
"102842",0,-2.78767
"102843",0,-2.92838
"102844",0,-2.89561
"102845",0,-2.9248
"102846",0,-2.90909
"102847",0,-3.00888
"102848",0,-3.06615
"102849",0,-3.03675
"102850",0,-3.06325
"102851",0,-3.01292
"102852",0,-3.18559
"102853",0,-3.12183
"102854",0,-2.97397
"102855",0,-3.08772
"102856",0,-3.02983
"102857",0,-3.24293
"102858",0,-3.11224
"102859",0,-2.88945
"102860",0,-2.86411
"102861",0,-2.8233
"102862",0,-2.9814
"102863",0,-3.16841
"102864",0,-3.18066
"102865",0,-3.06401
"102866",0,-3.03211
"102867",0,-3.01281
"102868",0,-3.18674
"102869",0,-2.99246
"102870",0,-3.36814
"102871",0,-3.34931
"102872",0,-2.92992
"102873",0,-3.00485
"102874",0,-3.07805
"102875",0,-2.90761
"102876",0,-2.96286
"102877",0,-3.25415
"102878",0,-3.32531
"102879",0,-3.25644
"102880",0,-3.08057
"102881",0,-3.06299
"102882",0,-3.04469
"102883",0,-3.15943
"102884",0,-3.13357
"102885",0,-2.92774
"102886",0,-2.96858
"102887",0,-2.99427
"102888",0,-2.86096
"102889",0,-3.01115
"102890",0,-3.07194
"102891",0,-3.24693
"102892",0,-3.14983
"102893",0,-3.04634
"102894",0,-3.19888
"102895",0,-2.99979
"102896",0,-3.07364
"102897",0,-3.10023
"102898",0,-3.02454
"102899",0,-3.10552
"102900",0,-2.89066
"102901",0,-3.05668
"102902",0,-3.18737
"102903",0,-2.82687
"102904",0,-3.16441
"102905",0,-2.88135
"102906",0,-2.96909
"102907",0,-2.93024
"102908",0,-2.54357
"102909",0,-2.63389
"102910",0,-2.52276
"102911",0,-2.43323
"102912",0,-2.35397
"102913",0,-2.3576
"102914",0,-2.29214
"102915",0,-2.27712
"102916",0,-2.27602
"102917",0,-2.58911
"102918",0,-2.33095
"102919",0,-2.42332
"102920",0,-2.42195
"102921",0,-2.53505
"102922",0,-3.02408
"102923",0,-3.07315
"102924",0,-2.86545
"102925",0,-2.84193
"102926",0,-3.1902
"102927",0,-3.10967
"102928",0,-3.22469
"102929",0,-2.93335
"102930",0,-2.96058
"102931",0,-2.88249
"102932",0,-3.23633
"102933",0,-3.12172
"102934",0,-3.19361
"102935",0,-3.30096
"102936",0,-2.86921
"102937",0,-2.9796
"102938",0,-3.00904
"102939",0,-2.95277
"102940",0,-2.95547
"102941",0,-2.94054
"102942",0,-3.02621
"102943",0,-2.87388
"102944",0,-3.23791
"102945",0,-2.87495
"102946",0,-3.19061
"102947",0,-3.01866
"102948",0,-2.91741
"102949",0,-3.20385
"102950",0,-3.26651
"102951",0,-2.79108
"102952",0,-2.92124
"102953",0,-3.21535
"102954",0,-3.33607
"102955",0,-3.22209
"102956",0,-2.99082
"102957",0,-3.4216
"102958",0,-3.273
"102959",0,-3.1354
"102960",0,-2.58298
"102961",0,-2.5695
"102962",0,-2.79951
"102963",0,-2.80217
"102964",0,-2.52976
"102965",0,-2.58235
"102966",0,-2.55082
"102967",0,-2.6347
"102968",0,-2.59722
"102969",0,-2.88149
"102970",0,-2.92258
"102971",0,-2.93734
"102972",0,-2.98685
"102973",0,-2.93326
"102974",0,-2.95638
"102975",0,-3.03959
"102976",0,-3.17792
"102977",0,-3.1327
"102978",0,-3.08626
"102979",0,-3.16021
"102980",0,-3.1551
"102981",0,-3.09813
"102982",0,-3.0425
"102983",0,-3.18662
"102984",0,-2.8625
"102985",0,-3.09406
"102986",0,-3.11572
"102987",0,-3.089
"102988",0,-3.22367
"102989",0,-3.15332
"102990",0,-3.21817
"102991",0,-3.19337
"102992",0,-3.18619
"102993",0,-3.3071
"102994",0,-3.0832
"102995",0,-3.07759
"102996",0,-3.19582
"102997",0,-3.13088
"102998",0,-3.02053
"102999",0,-3.28787
"103000",0,-3.37981
"103001",0,-3.29824
"103002",0,-2.92154
"103003",0,-3.18886
"103004",0,-2.97446
"103005",0,-3.12073
"103006",0,-3.2075
"103007",0,-3.09241
"103008",0,-3.21553
"103009",0,-3.17469
"103010",0,-3.2072
"103011",0,-2.80625
"103012",0,-2.82543
"103013",0,-2.72711
"103014",0,-2.78698
"103015",0,-2.71388
"103016",0,-2.67253
"103017",0,-2.6663
"103018",0,-2.80468
"103019",0,-2.87065
"103020",0,-3.24846
"103021",0,-2.95033
"103022",0,-2.93141
"103023",0,-2.95274
"103024",0,-3.28149
"103025",0,-3.24424
"103026",0,-3.10489
"103027",0,-3.08147
"103028",0,-3.02639
"103029",0,-2.91284
"103030",0,-3.05711
"103031",0,-3.0844
"103032",0,-3.055
"103033",0,-3.09653
"103034",0,-3.07163
"103035",0,-3.16921
"103036",0,-3.00098
"103037",0,-3.15711
"103038",0,-3.11505
"103039",0,-3.09331
"103040",0,-3.07733
"103041",0,-3.10246
"103042",0,-3.11351
"103043",0,-3.01731
"103044",0,-3.09868
"103045",0,-3.13164
"103046",0,-2.86256
"103047",0,-3.25936
"103048",0,-2.89162
"103049",0,-3.08116
"103050",0,-3.04244
"103051",0,-3.0044
"103052",0,-3.0269
"103053",0,-3.08086
"103054",0,-3.03103
"103055",0,-3.00911
"103056",0,-3.15072
"103057",0,-3.24558
"103058",0,-3.20202
"103059",0,-3.16922
"103060",0,-3.12462
"103061",0,-3.1623
"103062",0,-3.17193
"103063",0,-3.30465
"103064",0,-2.93104
"103065",0,-2.85914
"103066",0,-2.57908
"103067",0,-2.53343
"103068",0,-2.6113
"103069",0,-2.49204
"103070",0,-2.59997
"103071",0,-2.70778
"103072",0,-3.42955
"103073",0,-3.07105
"103074",0,-3.16568
"103075",0,-3.12243
"103076",0,-3.11953
"103077",0,-3.13673
"103078",0,-3.18778
"103079",0,-3.31709
"103080",0,-2.83167
"103081",0,-2.9494
"103082",0,-3.08259
"103083",0,-3.15302
"103084",0,-3.1923
"103085",0,-2.95052
"103086",0,-2.86563
"103087",0,-2.94459
"103088",0,-3.01422
"103089",0,-3.03517
"103090",0,-3.14495
"103091",0,-3.05195
"103092",0,-2.93371
"103093",0,-2.89285
"103094",0,-3.27171
"103095",0,-3.26905
"103096",0,-3.08836
"103097",0,-3.17545
"103098",0,-3.20839
"103099",0,-3.19874
"103100",0,-2.9591
"103101",0,-2.94428
"103102",0,-3.00339
"103103",0,-3.05233
"103104",0,-3.07063
"103105",0,-3.05481
"103106",0,-3.1556
"103107",0,-3.07801
"103108",0,-3.11494
"103109",0,-2.87065
"103110",0,-3.19278
"103111",0,-3.22755
"103112",0,-3.32702
"103113",0,-3.01165
"103114",0,-3.1534
"103115",0,-3.25009
"103116",0,-3.26775
"103117",0,-2.91301
"103118",0,-3.02504
"103119",0,-2.9501
"103120",0,-2.89848
"103121",0,-2.68708
"103122",0,-2.75252
"103123",0,-2.85314
"103124",0,-3.25517
"103125",0,-3.18721
"103126",0,-3.00603
"103127",0,-3.25457
"103128",0,-3.1273
"103129",0,-3.07782
"103130",0,-3.0875
"103131",0,-3.21168
"103132",0,-3.08309
"103133",0,-3.28939
"103134",0,-3.1968
"103135",0,-3.07771
"103136",0,-3.15852
"103137",0,-3.04894
"103138",0,-3.18043
"103139",0,-2.90555
"103140",0,-3.21009
"103141",0,-3.20724
"103142",0,-3.01102
"103143",0,-2.9233
"103144",0,-3.16353
"103145",0,-3.22749
"103146",0,-3.22014
"103147",0,-3.13565
"103148",0,-3.12005
"103149",0,-3.06932
"103150",0,-3.05929
"103151",0,-2.88935
"103152",0,-2.88517
"103153",0,-2.84961
"103154",0,-2.83742
"103155",0,-2.82203
"103156",0,-2.86131
"103157",0,-3.17349
"103158",0,-3.07208
"103159",0,-3.07136
"103160",0,-3.06236
"103161",0,-3.23091
"103162",0,-3.17868
"103163",0,-2.88653
"103164",0,-2.99703
"103165",0,-2.92955
"103166",0,-2.9665
"103167",0,-3.35658
"103168",0,-3.37525
"103169",0,-2.99902
"103170",0,-3.11437
"103171",0,-2.80364
"103172",0,-2.64912
"103173",0,-2.58343
"103174",0,-2.94097
"103175",0,-2.94084
"103176",0,-3.07494
"103177",0,-3.07469
"103178",0,-3.27678
"103179",0,-2.89573
"103180",0,-3.2255
"103181",0,-3.23214
"103182",0,-3.1279
"103183",0,-3.36166
"103184",0,-3.04412
"103185",0,-3.01896
"103186",0,-2.93739
"103187",0,-3.35104
"103188",0,-3.43904
"103189",0,-2.98449
"103190",0,-3.17663
"103191",0,-3.24431
"103192",0,-3.01157
"103193",0,-3.02357
"103194",0,-3.10871
"103195",0,-3.0572
"103196",0,-3.05369
"103197",0,-3.11108
"103198",0,-3.13058
"103199",0,-3.01755
"103200",0,-3.1303
"103201",0,-3.20619
"103202",0,-3.04398
"103203",0,-3.02878
"103204",0,-3.1449
"103205",0,-3.02437
"103206",0,-2.9461
"103207",0,-3.08178
"103208",0,-3.17476
"103209",0,-3.085
"103210",0,-3.14236
"103211",0,-2.75209
"103212",0,-3.16657
"103213",0,-2.84547
"103214",0,-3.03051
"103215",0,-3.0943
"103216",0,-2.74258
"103217",0,-2.82288
"103218",0,-3.00034
"103219",0,-3.00408
"103220",0,-3.15105
"103221",0,-3.31402
"103222",0,-3.32882
"103223",0,-3.41122
"103224",0,-3.5833
"103225",0,-3.66903
"103226",0,-3.50737
"103227",0,-3.34045
"103228",0,-3.44729
"103229",0,-3.66218
"103230",0,-3.43644
"103231",0,-3.2147
"103232",0,-3.22852
"103233",0,-3.54103
"103234",0,-3.8011
"103235",0,-3.76806
"103236",0,-3.80138
"103237",0,-3.89936
"103238",0,-3.82973
"103239",0,-3.67649
"103240",0,-3.7239
"103241",0,-3.64308
"103242",0,-3.81911
"103243",0,-3.50331
"103244",0,-3.3135
"103245",0,-3.3244
"103246",0,-3.06947
"103247",0,-3.26345
"103248",0,-3.15893
"103249",0,-2.96663
"103250",0,-3.25401
"103251",0,-3.09286
"103252",0,-3.2105
"103253",0,-2.65274
"103254",0,-2.85715
"103255",0,-2.96713
"103256",0,-2.99346
"103257",0,-3.06781
"103258",0,-2.91401
"103259",0,-3.04873
"103260",0,-3.19333
"103261",0,-2.93384
"103262",0,-2.89637
"103263",0,-2.90532
"103264",0,-2.94588
