"","TrueCoef","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf","MCMC.mode"
"beta[81]",0,-0.398696,0,0,-0.0354149668533375,0.156343771568458,NA,0.00107053129278845,0.7,21329,0.477242613588631,1.43269941975359,0
"beta[82]",0,-3.08426,0,0,-0.722782093245988,1.25944601049181,NA,0.00980634690194604,0.8,16495,0.456795362727603,15.9428295980493,0
"beta[83]",0,0,0,0,-7.823048722375e-05,0.00367737056745445,NA,1.70716217023917e-05,0.5,46401,0.0919758120090885,1.27531557093884,0
"beta[84]",0,0,0,1.06212,0.0793253732273875,0.296181251017429,NA,0.00200925381102327,0.7,21729,0.483177671816012,1.50243591404694,0
"beta[85]",0,0,0,0,-0.0006070550629625,0.0131343986219745,NA,7.90572035701324e-05,0.6,27602,0.404532707868219,1.26426119390391,0
"beta[86]",0,0,0,0.458967,0.035332096619375,0.156593574965005,NA,0.00110425962100225,0.7,20110,0.709388800030843,1.27523738994876,0
"beta[87]",0,-1.38213,-0.193068,2.16735e-05,-0.491337935450956,0.537410400579302,NA,0.00532814523513367,1,10173,0.595839702752465,9.62411699749674,0
"beta[88]",0,0,0,0,6.168305095e-05,0.00488031132388505,NA,2.99352764967973e-05,0.6,26578,0.337828360533631,1.19631815065615,0
"beta[89]",0,0,0,0,6.699065850125e-05,0.00293670301843146,NA,3.32342591280921e-05,1.1,7808,NA,1.0684124782848,0
"beta[90]",0,0,0,1.52692,0.3532094147282,0.615408988382227,NA,0.00386095629895494,0.6,25406,0.262841946613195,14.6082349584568,0
"beta[91]",0,0,0,0,0.000211015782,0.00675495549080149,NA,7.07919386761439e-05,1,9105,0.214860779038551,1.13760308809646,0
"beta[92]",0,-0.592781,0,0,-0.09556844835225,0.209228098329805,NA,0.00494018106561908,2.4,1794,0.492400719040724,2.38017518097962,0
"beta[93]",0,0,0,0,0.000270296151,0.0158009107029041,NA,0.000108312257544529,0.7,21282,0.475654315567005,1.16540674587191,0
"beta[94]",0,0,0,0.282311,0.039456348534125,0.17529617626758,NA,0.0011742351037508,0.7,22286,0.591561471406669,1.43029069483748,0
"beta[95]",0,0,0,0,-0.000260682022875,0.00638725954588108,NA,3.59311763188288e-05,0.6,31600,0.399000640178294,1.13507302382705,0
"beta[96]",0,0,0,0,-0.00211694250075,0.0245594846750905,NA,0.00012287565109286,0.5,39949,0.432839964439431,1.28584278412616,0
"beta[97]",0,0,0,0,0.0003491266711625,0.0074083886690594,NA,4.30741870499884e-05,0.6,29581,0.345713813410802,1.25764482481775,0
"beta[98]",0,0,0,0,-0.000278925722,0.0101804060905241,NA,5.4372401767087e-05,0.5,35057,0.255892560323093,1.26585015480067,0
"beta[99]",0,0,0,1.22937,0.2995836201725,0.511806454230753,NA,0.00494608914778904,1,10707,NA,1.61057485914343,0
"beta[100]",0,0,0,1.99228,0.515445797040675,0.768665964306984,NA,0.0054291803863117,0.7,20045,0.733623292943173,2.30253524066368,0
